customer_id,month_number,bill_amount,pay_amount,payment_status
18570,5,0,0,-2
18571,5,-1,0,-1
18572,5,264,264,-1
18573,5,10000,1832,0
18574,5,21283,1000,0
18575,5,0,0,-2
18576,5,8298,0,0
18577,5,90860,3140,0
18578,5,27130,1,0
18579,5,65683,1600,-1
18580,5,15506,580,2
18581,5,28204,1190,0
18582,5,560,0,-2
18583,5,762,0,-1
18584,5,79033,2568,0
18585,5,43599,1700,0
18586,5,92229,3000,0
18587,5,390,930,-2
18588,5,141697,5200,0
18589,5,2850,9611,-1
18590,5,28686,3000,0
18591,5,1236,11975,-1
18592,5,18268,675,0
18593,5,8430,0,-2
18594,5,0,363,-2
18595,5,20173,2000,0
18596,5,0,0,-1
18597,5,326,326,-1
18598,5,983,25580,-1
18599,5,30297,1218,0
18600,5,105952,5000,0
18601,5,1376,1320,-1
18602,5,0,0,-2
18603,5,39276,1015,0
18604,5,4587,0,0
18605,5,2034,2968,-1
18606,5,46893,1687,0
18607,5,17876,657,0
18608,5,18650,1561,0
18609,5,99453,4200,0
18610,5,50950,2000,2
18611,5,8135,100,0
18612,5,68587,2500,0
18613,5,44664,20055,0
18614,5,13610,1132,-1
18615,5,12134,451,0
18616,5,87644,3000,0
18617,5,14066,10001,0
18618,5,77454,3349,0
18619,5,28834,1179,0
18620,5,150713,5400,0
18621,5,0,790,-2
18622,5,0,0,-2
18623,5,44731,1900,2
18624,5,100,1000,-2
18625,5,30171,1100,0
18626,5,34329,0,2
18627,5,0,42138,-2
18628,5,22728,0,0
18629,5,54225,1500,2
18630,5,20334,1000,0
18631,5,1856,1000,-1
18632,5,3509,0,-1
18633,5,27503,1000,0
18634,5,7603,3010,-2
18635,5,390,390,0
18636,5,60614,6700,0
18637,5,18907,1188,0
18638,5,145825,5095,0
18639,5,0,0,-1
18640,5,42729,0,2
18641,5,186790,5014,0
18642,5,0,0,-2
18643,5,48574,1617,0
18644,5,2500,0,2
18645,5,0,904,-2
18646,5,79402,3100,0
18647,5,256281,7000,0
18648,5,4694,1000,0
18649,5,1494,7724,-2
18650,5,8787,10000,0
18651,5,2018,938,-2
18652,5,107257,5000,0
18653,5,9968,0,0
18654,5,78955,3000,0
18655,5,3288,0,0
18656,5,54548,2000,2
18657,5,92840,0,2
18658,5,53034,2000,2
18659,5,34629,0,2
18660,5,27009,1510,0
18661,5,85822,3200,0
18662,5,393,286,-2
18663,5,1316,0,0
18664,5,15761,1643,0
18665,5,44277,1700,0
18666,5,28607,860,0
18667,5,0,0,-2
18668,5,184222,6005,0
18669,5,5453,1000,0
18670,5,27004,22,-1
18671,5,19019,1000,0
18672,5,0,0,-2
18673,5,600,780,-1
18674,5,9451,400,0
18675,5,0,0,-1
18676,5,430,14802,-1
18677,5,36003,20007,0
18678,5,88961,5000,0
18679,5,-18,0,-2
18680,5,10898,0,0
18681,5,19688,5800,-1
18682,5,0,0,-2
18683,5,10388,3000,0
18684,5,3012,9,-1
18685,5,10983,2000,0
18686,5,37459,17411,0
18687,5,17785,800,0
18688,5,51468,4019,2
18689,5,570,0,-1
18690,5,66818,3500,0
18691,5,0,0,-1
18692,5,0,0,-2
18693,5,12677,30582,-1
18694,5,37177,1000,0
18695,5,39386,702,2
18696,5,0,0,-2
18697,5,18393,612,-1
18698,5,13312,5,-2
18699,5,0,0,-2
18700,5,128216,5000,0
18701,5,39101,2000,2
18702,5,4715,0,0
18703,5,88251,3200,0
18704,5,15611,0,2
18705,5,136807,5500,0
18706,5,169021,5600,0
18707,5,32592,1500,2
18708,5,26875,993,0
18709,5,0,0,-2
18710,5,11124,0,0
18711,5,137586,12500,0
18712,5,43022,1900,0
18713,5,19359,3000,0
18714,5,68889,2693,0
18715,5,57438,1062,0
18716,5,44684,2000,0
18717,5,257,10833,-2
18718,5,8855,2000,0
18719,5,44006,3601,2
18720,5,49431,2864,0
18721,5,52439,2071,2
18722,5,2847,13,0
18723,5,167944,8057,0
18724,5,586,80000,-1
18725,5,18442,790,0
18726,5,97375,7800,2
18727,5,0,0,-2
18728,5,15833,16332,0
18729,5,121471,4486,0
18730,5,57295,2200,0
18731,5,20918,1500,0
18732,5,30052,1077,0
18733,5,56634,2100,0
18734,5,0,0,0
18735,5,31064,0,2
18736,5,59080,2090,2
18737,5,52175,2000,0
18738,5,-1889,5679,-1
18739,5,3427,0,0
18740,5,0,0,-2
18741,5,0,0,-1
18742,5,51571,5001,-1
18743,5,26806,1000,0
18744,5,0,0,0
18745,5,24609,1000,0
18746,5,34056,1500,0
18747,5,17118,3000,0
18748,5,15295,2000,2
18749,5,40629,1619,2
18750,5,9915,3101,0
18751,5,16105,5000,0
18752,5,192059,7100,0
18753,5,0,980,-2
18754,5,148157,6082,0
18755,5,557,0,-1
18756,5,37071,24000,0
18757,5,22485,104465,0
18758,5,144602,6000,2
18759,5,6392,9,0
18760,5,83303,0,0
18761,5,1117,0,-1
18762,5,33114,3000,0
18763,5,0,0,-2
18764,5,980,0,-1
18765,5,169162,6200,0
18766,5,300,8909,-1
18767,5,20,0,-1
18768,5,0,0,-1
18769,5,15980,1134,0
18770,5,11341,486,-1
18771,5,6513,187,0
18772,5,-222,0,-1
18773,5,56564,2070,0
18774,5,22990,900,0
18775,5,17308,30000,0
18776,5,26440,2507,0
18777,5,8495,5000,0
18778,5,0,0,-2
18779,5,0,0,-1
18780,5,3936,1555,0
18781,5,0,0,-2
18782,5,45031,20000,-1
18783,5,359,6100,-1
18784,5,23703,5000,0
18785,5,5555,15165,0
18786,5,19383,870,0
18787,5,0,1096,-1
18788,5,37633,3400,0
18789,5,53670,1346,0
18790,5,0,0,-1
18791,5,29426,1088,0
18792,5,56311,8271,0
18793,5,57603,2000,0
18794,5,102754,5000,0
18795,5,58886,1560,0
18796,5,20000,0,2
18797,5,604,302,-2
18798,5,15349,477,0
18799,5,69783,2300,0
18800,5,990,0,-1
18801,5,2678,1544,-1
18802,5,40968,2000,0
18803,5,46098,2000,0
18804,5,57312,3000,0
18805,5,130567,15000,0
18806,5,332,0,-1
18807,5,150,167,-1
18808,5,29672,1500,0
18809,5,13275,13000,0
18810,5,27067,1500,0
18811,5,0,4280,-1
18812,5,2005,474,-1
18813,5,208,208,-1
18814,5,34781,2000,0
18815,5,94362,3000,0
18816,5,79361,0,0
18817,5,96795,2740,-1
18818,5,88213,3000,0
18819,5,27215,1200,0
18820,5,741,0,-1
18821,5,2354,9446,-1
18822,5,162251,3916,0
18823,5,0,0,-2
18824,5,16742,0,0
18825,5,61221,2600,0
18826,5,33213,2000,2
18827,5,13770,1810,2
18828,5,100000,4000,0
18829,5,162035,6100,0
18830,5,20007,5857,0
18831,5,86283,3300,0
18832,5,2500,0,-1
18833,5,17689,5400,0
18834,5,28159,1500,0
18835,5,0,0,-1
18836,5,42830,3324,0
18837,5,18128,2000,0
18838,5,47200,19843,0
18839,5,178832,7000,0
18840,5,0,8777,-2
18841,5,7104,2000,0
18842,5,0,0,-2
18843,5,41344,1700,0
18844,5,242,184,-2
18845,5,23437,2000,0
18846,5,80907,0,0
18847,5,81506,3200,0
18848,5,51049,31018,0
18849,5,-602,0,-2
18850,5,187267,5525,0
18851,5,3412,1040,0
18852,5,26831,1300,2
18853,5,17670,0,0
18854,5,76220,3000,0
18855,5,29839,1000,0
18856,5,19101,1500,0
18857,5,57598,2500,0
18858,5,2175,400,0
18859,5,65455,2500,0
18860,5,101298,3816,0
18861,5,-1500,1500,0
18862,5,26067,3000,0
18863,5,5374,500,0
18864,5,115777,5000,0
18865,5,0,0,0
18866,5,0,0,-2
18867,5,121547,4500,0
18868,5,181137,6000,4
18869,5,21163,5000,0
18870,5,4060,0,0
18871,5,12315,500,0
18872,5,20885,417,0
18873,5,-302,2300,-1
18874,5,28330,1021,0
18875,5,6784,300,0
18876,5,2455,34517,-2
18877,5,415,415,-1
18878,5,20209,10764,0
18879,5,40092,5000,0
18880,5,0,0,-2
18881,5,15258,1000,0
18882,5,9372,1000,0
18883,5,1652,584,-1
18884,5,0,0,-2
18885,5,28405,5000,0
18886,5,4546,2000,0
18887,5,126333,3219,0
18888,5,1796,0,-2
18889,5,0,0,0
18890,5,262368,9506,0
18891,5,170092,6054,0
18892,5,12767,2200,0
18893,5,184620,8000,2
18894,5,0,0,-2
18895,5,18669,7000,0
18896,5,0,0,-2
18897,5,460,460,-1
18898,5,35882,18924,0
18899,5,140492,5000,0
18900,5,5052,0,0
18901,5,79936,4500,0
18902,5,111946,4400,0
18903,5,836,1517,-1
18904,5,5040,6100,-1
18905,5,49519,15000,0
18906,5,0,0,-2
18907,5,12377,34458,-1
18908,5,0,0,-1
18909,5,2684,9448,-1
18910,5,742,316,-1
18911,5,600,0,4
18912,5,44261,1641,0
18913,5,5274,3223,-1
18914,5,48258,1000,2
18915,5,61960,5000,0
18916,5,1498,1,-1
18917,5,11784,199,-1
18918,5,10113,1500,0
18919,5,168592,6000,2
18920,5,25767,2000,0
18921,5,0,150,-2
18922,5,46533,2000,0
18923,5,0,0,-2
18924,5,57325,2000,0
18925,5,67963,2091,0
18926,5,30223,1600,2
18927,5,65905,1000,0
18928,5,243818,9018,0
18929,5,10350,529,0
18930,5,9743,1000,-2
18931,5,326,326,-1
18932,5,51295,3000,0
18933,5,2400,945,-1
18934,5,17248,793,0
18935,5,38114,3000,0
18936,5,19785,2000,0
18937,5,57800,1764,2
18938,5,118699,1329,0
18939,5,30248,0,2
18940,5,137720,5000,0
18941,5,8200,19,-1
18942,5,17092,2000,0
18943,5,0,0,-2
18944,5,48386,3008,0
18945,5,8266,10000,0
18946,5,3567,0,0
18947,5,8177,103860,0
18948,5,136929,4667,0
18949,5,652,0,0
18950,5,81615,3000,0
18951,5,33501,3000,0
18952,5,9424,349,2
18953,5,96184,1900,0
18954,5,12920,9656,-1
18955,5,14425,600,0
18956,5,30439,1085,0
18957,5,0,942,-1
18958,5,125296,4639,2
18959,5,65840,2000,-1
18960,5,707,0,-1
18961,5,-792,70500,-2
18962,5,65106,6918,2
18963,5,91382,2671,0
18964,5,1443,3743,0
18965,5,38017,3000,0
18966,5,47523,1850,0
18967,5,22238,2000,2
18968,5,0,330982,-2
18969,5,33419,1100,0
18970,5,52553,1951,0
18971,5,14489,33633,-1
18972,5,10623,5000,-1
18973,5,51951,2083,2
18974,5,47519,4600,0
18975,5,70000,30000,0
18976,5,20345,721,0
18977,5,367,16024,-1
18978,5,42144,1800,0
18979,5,55265,2049,0
18980,5,5290,924,0
18981,5,6918,0,-2
18982,5,55405,20000,0
18983,5,0,0,-2
18984,5,87742,3325,0
18985,5,138520,3700,0
18986,5,115314,5000,0
18987,5,38895,1300,0
18988,5,188668,7000,0
18989,5,100787,3300,2
18990,5,19345,5000,0
18991,5,39583,2103,0
18992,5,66577,5500,0
18993,5,378,378,-2
18994,5,29190,1069,0
18995,5,68530,3500,0
18996,5,18090,2000,0
18997,5,587,0,0
18998,5,246414,11000,0
18999,5,416,416,-1
19000,5,77084,5364,2
19001,5,100,2600,-1
19002,5,653,0,0
19003,5,1735,2054,-2
19004,5,14545,2000,0
19005,5,5549,1240,-1
19006,5,120030,4500,0
19007,5,270,0,-2
19008,5,0,846,-2
19009,5,20960,360,0
19010,5,190921,7000,0
19011,5,198604,5328,0
19012,5,0,0,-1
19013,5,21888,0,-1
19014,5,0,0,-2
19015,5,43690,1620,0
19016,5,0,0,-2
19017,5,158137,6057,0
19018,5,22319,2371,0
19019,5,6109,2832,0
19020,5,64638,5000,0
19021,5,192368,8000,0
19022,5,44750,1700,2
19023,5,821,821,-1
19024,5,28494,969,0
19025,5,0,0,-2
19026,5,183518,6310,0
19027,5,43190,2000,0
19028,5,24602,688,0
19029,5,214696,7979,0
19030,5,27152,1800,0
19031,5,22895,0,0
19032,5,48485,2000,0
19033,5,29779,0,2
19034,5,26432,5739,0
19035,5,0,0,-2
19036,5,26158,2000,2
19037,5,14163,1000,0
19038,5,0,0,-2
19039,5,37323,2000,0
19040,5,15908,1100,0
19041,5,78804,4049,0
19042,5,42731,1500,0
19043,5,19315,1000,0
19044,5,0,0,-2
19045,5,2572,9566,-1
19046,5,8412,312,0
19047,5,51942,5000,0
19048,5,85698,4000,0
19049,5,57192,7000,0
19050,5,102742,0,4
19051,5,15211,271,0
19052,5,28420,12000,0
19053,5,20898,0,2
19054,5,48649,1800,0
19055,5,27785,1149,0
19056,5,52734,4200,2
19057,5,29071,1034,0
19058,5,42510,1400,0
19059,5,30442,1250,0
19060,5,68585,2700,2
19061,5,500,0,-1
19062,5,50999,2000,0
19063,5,92609,8000,0
19064,5,47819,3000,0
19065,5,30000,0,0
19066,5,75331,0,0
19067,5,822,0,0
19068,5,36587,1486,0
19069,5,28471,1200,0
19070,5,27936,2600,2
19071,5,17950,689,0
19072,5,141710,7000,0
19073,5,17390,3045,0
19074,5,29575,958,0
19075,5,120518,5000,0
19076,5,127815,0,0
19077,5,80819,3890,0
19078,5,41698,3434,2
19079,5,6159,1000,0
19080,5,43735,12000,0
19081,5,197841,14300,0
19082,5,0,0,-2
19083,5,10852,2000,2
19084,5,10576,0,0
19085,5,31500,33920,0
19086,5,69589,2600,0
19087,5,76896,3040,0
19088,5,52382,4300,0
19089,5,18662,0,0
19090,5,209083,7751,0
19091,5,20757,1002,0
19092,5,44220,1800,2
19093,5,144083,4900,0
19094,5,40669,1486,0
19095,5,17770,2000,0
19096,5,11110,2000,0
19097,5,29356,1048,0
19098,5,31595,0,0
19099,5,82798,0,0
19100,5,735,1051,-1
19101,5,8624,1300,2
19102,5,5543,300,0
19103,5,0,0,-2
19104,5,15700,0,0
19105,5,15346,1500,2
19106,5,92394,3500,0
19107,5,0,0,-2
19108,5,8654,0,0
19109,5,2206,1000,0
19110,5,169446,5922,0
19111,5,9622,357,0
19112,5,17239,400,0
19113,5,573,873,-1
19114,5,5583,5500,-1
19115,5,0,0,-2
19116,5,3597,30006,2
19117,5,53501,1500,0
19118,5,11400,0,2
19119,5,48242,1655,0
19120,5,24903,1056,0
19121,5,75742,0,-1
19122,5,13252,0,0
19123,5,163625,6790,0
19124,5,-9,1983,-2
19125,5,11622,1000,0
19126,5,5333,21348,-1
19127,5,60184,7600,0
19128,5,147642,6000,0
19129,5,19642,1000,0
19130,5,29971,1189,0
19131,5,19933,2000,2
19132,5,67771,6000,0
19133,5,4584,0,0
19134,5,28902,985,0
19135,5,90880,5000,0
19136,5,29400,600,0
19137,5,0,0,-2
19138,5,17380,2000,0
19139,5,0,312,-2
19140,5,24090,507,-1
19141,5,-319,6774,0
19142,5,23122,4000,-1
19143,5,5800,0,-1
19144,5,139679,5300,0
19145,5,57677,2500,0
19146,5,65784,4600,2
19147,5,1241,1801,-2
19148,5,882,0,0
19149,5,39025,2000,0
19150,5,22175,0,0
19151,5,-150,0,-2
19152,5,75920,2195,0
19153,5,117364,5000,0
19154,5,13842,600,0
19155,5,29019,567,-1
19156,5,1838,693,0
19157,5,0,0,-2
19158,5,28071,6000,0
19159,5,0,0,0
19160,5,0,0,-2
19161,5,21034,1026,-1
19162,5,0,6054,-2
19163,5,243689,9031,0
19164,5,255566,8500,0
19165,5,2131,0,-2
19166,5,138409,5500,0
19167,5,4966,184,0
19168,5,56101,1900,2
19169,5,-356,5000,-1
19170,5,476,1075,-1
19171,5,55232,38663,0
19172,5,55168,2001,0
19173,5,71031,1945,0
19174,5,330,740,-1
19175,5,1048,1221,-1
19176,5,0,0,-2
19177,5,599,0,-1
19178,5,4200,7312,-2
19179,5,100644,3731,0
19180,5,15067,2000,0
19181,5,119039,4009,0
19182,5,9581,6000,0
19183,5,86279,3100,0
19184,5,390,390,-2
19185,5,11973,455,0
19186,5,14298,1579,0
19187,5,28347,11280,-2
19188,5,262255,8638,0
19189,5,2019,2443,-2
19190,5,129486,5000,0
19191,5,17792,702,0
19192,5,27335,3700,0
19193,5,2571,2571,-2
19194,5,115419,4400,0
19195,5,354765,12800,2
19196,5,20650,2529,-1
19197,5,2972,0,-1
19198,5,45604,25996,-2
19199,5,0,0,-2
19200,5,4417,0,-1
19201,5,19525,0,3
19202,5,901,0,-1
19203,5,145229,5640,0
19204,5,2994,26045,0
19205,5,18711,1000,0
19206,5,59289,3000,0
19207,5,27949,2300,2
19208,5,113932,3843,0
19209,5,106946,4000,0
19210,5,0,0,-2
19211,5,12662,2000,0
19212,5,1130,0,0
19213,5,88847,4000,0
19214,5,1060,2000,-2
19215,5,122161,10000,5
19216,5,14259,662,0
19217,5,37114,10000,0
19218,5,139343,5105,0
19219,5,0,0,0
19220,5,-20,4065,-2
19221,5,25999,2000,0
19222,5,76865,30032,0
19223,5,178548,6417,0
19224,5,0,0,-2
19225,5,36635,3000,-1
19226,5,150,0,-1
19227,5,15728,1609,0
19228,5,17990,5000,0
19229,5,2903,3874,-2
19230,5,0,0,-2
19231,5,0,2947,-2
19232,5,0,757,-1
19233,5,28265,814,0
19234,5,31124,1053,0
19235,5,-6159,0,-1
19236,5,16481,21264,-2
19237,5,0,6946,-2
19238,5,859,2784,-2
19239,5,1683,6031,-2
19240,5,20171,5483,-2
19241,5,4096,4448,-1
19242,5,13776,0,0
19243,5,6634,3477,-1
19244,5,452,0,-1
19245,5,2056,5634,-2
19246,5,626,2718,-2
19247,5,38148,3100,0
19248,5,30000,0,-2
19249,5,3338,0,-1
19250,5,150,0,2
19251,5,-1381,5056,-2
19252,5,7327,163123,-1
19253,5,49219,10000,0
19254,5,21317,1000,0
19255,5,-2056,14447,-1
19256,5,2022,3827,-1
19257,5,0,0,-2
19258,5,91873,20000,0
19259,5,24813,1000,0
19260,5,1118,1858,-1
19261,5,126129,3900,2
19262,5,51374,1904,0
19263,5,0,900,-2
19264,5,0,0,-2
19265,5,32334,3000,2
19266,5,67369,3000,0
19267,5,148,498,-1
19268,5,2621,0,-1
19269,5,494,0,-1
19270,5,2568,2199,-1
19271,5,28336,0,0
19272,5,68512,5000,0
19273,5,92290,5055,0
19274,5,18981,500,0
19275,5,-10,0,-1
19276,5,1283,500,-2
19277,5,48519,2000,0
19278,5,58281,0,0
19279,5,18611,0,-1
19280,5,0,0,-2
19281,5,0,0,-2
19282,5,0,0,-2
19283,5,3750,2491,-1
19284,5,70040,2487,0
19285,5,39017,1446,0
19286,5,8604,0,0
19287,5,195163,6441,0
19288,5,-1000,0,-2
19289,5,69915,3000,0
19290,5,3160,49828,-1
19291,5,2275,2895,-1
19292,5,326,476,-2
19293,5,1335,90,-1
19294,5,0,0,-2
19295,5,163509,11300,0
19296,5,19588,16666,-1
19297,5,49912,3000,0
19298,5,0,0,-2
19299,5,157883,5651,0
19300,5,338565,15008,0
19301,5,864,1738,-1
19302,5,505473,17670,0
19303,5,0,0,-2
19304,5,0,0,-2
19305,5,3029,0,0
19306,5,15450,9368,0
19307,5,29313,1233,0
19308,5,5560,2866,-1
19309,5,2781,21651,0
19310,5,103789,10000,0
19311,5,0,0,-2
19312,5,47058,216,0
19313,5,-2113,0,-2
19314,5,4484,4745,-2
19315,5,1735,2245,-1
19316,5,150,0,7
19317,5,0,288,-2
19318,5,20940,2000,2
19319,5,59138,27248,0
19320,5,53900,1100,-1
19321,5,0,0,-2
19322,5,84135,7500,0
19323,5,63073,0,3
19324,5,907,0,-2
19325,5,207,207,-2
19326,5,32630,1000,0
19327,5,2977,1900,-1
19328,5,873,0,0
19329,5,35965,1500,2
19330,5,30297,0,0
19331,5,90936,3000,0
19332,5,0,1000,-1
19333,5,2821,1854,-1
19334,5,28084,2600,0
19335,5,880,5510,0
19336,5,9509,10861,-1
19337,5,28066,925,0
19338,5,78973,5000,0
19339,5,0,0,-2
19340,5,16627,1151,0
19341,5,28901,1076,0
19342,5,79519,3500,0
19343,5,0,0,-2
19344,5,152803,5656,0
19345,5,15509,1452,2
19346,5,388,766,-2
19347,5,19483,812,0
19348,5,0,0,-2
19349,5,8141,209,0
19350,5,26536,972,0
19351,5,0,0,-2
19352,5,62251,2500,3
19353,5,36965,2500,0
19354,5,0,0,0
19355,5,21269,2000,0
19356,5,6788,10413,-1
19357,5,1898,0,-1
19358,5,836,390,0
19359,5,136809,6000,0
19360,5,416,416,-1
19361,5,0,316,-1
19362,5,428,3537,-1
19363,5,103668,4001,0
19364,5,36447,1400,0
19365,5,0,99,-2
19366,5,6727,473,-1
19367,5,55634,10000,-1
19368,5,78967,2400,0
19369,5,7928,580,0
19370,5,48983,2000,0
19371,5,5444,400,0
19372,5,11243,3808,-1
19373,5,82611,20000,0
19374,5,6885,22107,-1
19375,5,18245,10000,0
19376,5,75536,2375,2
19377,5,9255,8695,-2
19378,5,0,0,-2
19379,5,5576,0,-1
19380,5,51796,5000,0
19381,5,8016,5768,-1
19382,5,20408,2000,0
19383,5,1252,626,0
19384,5,11333,1000,0
19385,5,117328,4500,0
19386,5,0,0,2
19387,5,21356,905,0
19388,5,1776,2308,-1
19389,5,77354,3010,0
19390,5,29172,1000,0
19391,5,125646,4600,0
19392,5,28023,7613,-2
19393,5,310333,12000,0
19394,5,0,21166,-1
19395,5,39881,14691,-2
19396,5,11611,0,0
19397,5,-99,0,0
19398,5,50673,3042,0
19399,5,-38,0,-2
19400,5,82434,0,-1
19401,5,1876,1876,-1
19402,5,1635,10019,0
19403,5,4398,5748,-2
19404,5,13641,1000,0
19405,5,142064,5400,0
19406,5,0,1200,-2
19407,5,6623,18119,-1
19408,5,10000,10000,-1
19409,5,162799,6000,0
19410,5,354,0,-2
19411,5,1458,5251,-2
19412,5,0,0,-2
19413,5,40109,3400,2
19414,5,306,39506,-1
19415,5,16629,2000,0
19416,5,437,843,-2
19417,5,0,0,-2
19418,5,125433,4000,0
19419,5,0,59349,-2
19420,5,43269,1749,0
19421,5,8970,215518,-1
19422,5,1943,3392,0
19423,5,59902,1500,2
19424,5,6711,0,0
19425,5,3000,3000,-1
19426,5,96079,0,2
19427,5,0,0,0
19428,5,22807,10000,-1
19429,5,0,0,2
19430,5,7606,14053,-1
19431,5,70000,0,0
19432,5,777,5300,0
19433,5,56966,5000,0
19434,5,0,0,-2
19435,5,0,0,-2
19436,5,45215,2000,0
19437,5,6349,11000,-1
19438,5,124816,25000,0
19439,5,1691,4565,-2
19440,5,13547,25003,-1
19441,5,39193,0,2
19442,5,29570,940,-1
19443,5,0,333,-1
19444,5,88267,2500,0
19445,5,29789,2000,0
19446,5,9238,500,0
19447,5,165,165,-1
19448,5,32684,1500,2
19449,5,54444,0,0
19450,5,76006,1000,0
19451,5,216362,7877,0
19452,5,0,1079,-2
19453,5,16438,1000,0
19454,5,0,0,-2
19455,5,13909,19160,-1
19456,5,40976,1598,0
19457,5,-18,3809,-2
19458,5,127552,6000,0
19459,5,264550,7500,0
19460,5,0,0,0
19461,5,70306,5300,2
19462,5,5500,500,-1
19463,5,25008,2000,0
19464,5,16950,0,-1
19465,5,19294,900,0
19466,5,24133,782,0
19467,5,2811,3204,-1
19468,5,177765,7000,0
19469,5,53035,3000,0
19470,5,5788,12696,-2
19471,5,23985,1500,2
19472,5,17172,2000,2
19473,5,28316,3000,0
19474,5,91120,1777,0
19475,5,47250,3000,0
19476,5,2244,66000,-2
19477,5,160765,5475,0
19478,5,59578,3000,0
19479,5,138123,4669,0
19480,5,37395,1402,-1
19481,5,27762,998,0
19482,5,8975,326,0
19483,5,2677,0,-1
19484,5,129495,4745,0
19485,5,27930,1116,0
19486,5,38669,534,0
19487,5,134321,5000,0
19488,5,0,0,-2
19489,5,30906,1200,0
19490,5,146312,5300,2
19491,5,6489,0,0
19492,5,26189,1000,0
19493,5,59527,7000,0
19494,5,1738,1738,-1
19495,5,0,1125,-1
19496,5,22880,0,-1
19497,5,16961,3000,-1
19498,5,0,0,-2
19499,5,0,0,-2
19500,5,0,0,-2
19501,5,9049,0,0
19502,5,15667,0,0
19503,5,17490,1200,0
19504,5,99802,0,0
19505,5,0,0,-2
19506,5,143607,5000,-1
19507,5,1005,0,-1
19508,5,0,0,-2
19509,5,73600,3000,0
19510,5,1408,4869,-1
19511,5,2452,6990,-1
19512,5,144980,11000,0
19513,5,73271,2056,0
19514,5,124208,5000,-1
19515,5,16625,800,2
19516,5,0,0,-2
19517,5,127225,15000,0
19518,5,946,946,-1
19519,5,0,0,-2
19520,5,0,0,-2
19521,5,23688,800,2
19522,5,50733,1800,0
19523,5,21630,2000,0
19524,5,9207,5000,0
19525,5,0,0,-2
19526,5,1987,5654,-2
19527,5,40854,2930,0
19528,5,19015,2732,0
19529,5,11181,16,2
19530,5,43663,10000,0
19531,5,0,0,-1
19532,5,7779,0,-1
19533,5,381423,13529,0
19534,5,10269,0,3
19535,5,4560,169,0
19536,5,61069,2100,0
19537,5,26371,2000,0
19538,5,0,0,-2
19539,5,69026,5000,0
19540,5,0,302,-2
19541,5,9398,2500,0
19542,5,0,3001,-2
19543,5,95887,3310,0
19544,5,28116,1038,0
19545,5,6630,4780,-1
19546,5,100895,4000,0
19547,5,28033,1543,0
19548,5,890,390,0
19549,5,50642,2000,0
19550,5,11800,11831,0
19551,5,0,18165,-2
19552,5,780,0,0
19553,5,2000,2000,-1
19554,5,42155,1526,0
19555,5,6913,0,-1
19556,5,26589,0,0
19557,5,20099,2000,0
19558,5,196150,15008,0
19559,5,298652,0,0
19560,5,6977,3000,0
19561,5,0,0,-2
19562,5,120373,20000,0
19563,5,0,31868,-2
19564,5,4832,6314,-1
19565,5,316,316,-1
19566,5,0,14206,-1
19567,5,13143,27383,-1
19568,5,19376,2093,0
19569,5,0,0,-2
19570,5,9565,2000,0
19571,5,12187,1000,0
19572,5,643,643,-1
19573,5,950,11786,-2
19574,5,47767,4000,0
19575,5,106708,4639,0
19576,5,120318,10000,0
19577,5,1109,99723,-1
19578,5,57469,2100,2
19579,5,17831,3000,0
19580,5,1941,329,0
19581,5,23958,10825,-1
19582,5,130737,58312,0
19583,5,5144,15365,-1
19584,5,12918,1000,0
19585,5,262381,20200,0
19586,5,88885,10000,0
19587,5,41149,2000,0
19588,5,16492,0,2
19589,5,7751,1000,0
19590,5,126060,5000,0
19591,5,53175,5000,0
19592,5,4427,0,-1
19593,5,125969,4592,0
19594,5,-4,0,-1
19595,5,0,0,-2
19596,5,294527,19000,2
19597,5,36597,10000,0
19598,5,571,19136,-1
19599,5,591,426,-2
19600,5,54738,2503,0
19601,5,0,2820,-2
19602,5,1800,0,-2
19603,5,0,0,-2
19604,5,0,0,-2
19605,5,0,0,-2
19606,5,167235,15000,2
19607,5,33516,1100,0
19608,5,80872,3000,0
19609,5,18803,10000,0
19610,5,56984,6000,0
19611,5,126479,6000,0
19612,5,59337,25000,0
19613,5,180,0,-2
19614,5,2985,0,-1
19615,5,35288,3000,0
19616,5,21071,713,0
19617,5,151862,0,0
19618,5,436,5860,-2
19619,5,13496,12000,-1
19620,5,0,858,-2
19621,5,40000,0,0
19622,5,20040,129,0
19623,5,2655,20808,-1
19624,5,229577,8493,0
19625,5,0,0,-2
19626,5,1033,8264,0
19627,5,21060,1009,0
19628,5,1440,6059,-1
19629,5,0,0,-2
19630,5,990,1130,-1
19631,5,46443,2000,0
19632,5,102303,4000,0
19633,5,0,1170,-2
19634,5,336073,1262,0
19635,5,1278,3245,-1
19636,5,17161,7030,-1
19637,5,1835,5658,2
19638,5,0,0,-2
19639,5,102700,15000,0
19640,5,80740,4000,3
19641,5,20326,1687,0
19642,5,142135,10000,0
19643,5,3686,2041,-2
19644,5,165246,8007,0
19645,5,155,3167,-1
19646,5,3458,2788,-2
19647,5,25893,2000,0
19648,5,44388,0,0
19649,5,150525,5400,0
19650,5,123040,8200,2
19651,5,51841,2069,0
19652,5,0,0,-2
19653,5,20650,0,-2
19654,5,18019,10018,0
19655,5,0,0,-2
19656,5,7644,1000,0
19657,5,3198,2000,0
19658,5,40626,2000,0
19659,5,44935,10000,0
19660,5,25111,1000,2
19661,5,19546,0,0
