customer_id,risk_tier,default_next_month,avg_utilization,utilization_trend,on_time_months,max_delinquency,delinquency_drift,consecutive_delays,payment_ratio,balance_volatility,credit_limit,risk_score,default_risk_score
27815,Low Risk,0,0.0089444444444444,-0.0015961904761904,6,0,1,0,2.7219863803958693,2164.308480785491,360000,0.21944961,0.21944961
25877,Low Risk,1,0.1035849206349206,0.0056706122448979,6,-2,0,0,1.6436038286128771,14276.687338688434,210000,0.2194474,0.2194474
6559,Low Risk,0,0.0133185185185185,-0.0028253968253968,6,-1,1,0,0.7949012978514559,2527.7043076013983,180000,0.219437,0.219437
18589,Low Risk,0,0.0522705128205128,-0.0025676923076923,6,-1,0,0,1.4118215991628391,3481.613615360938,130000,0.21940665,0.21940665
5746,Low Risk,0,0.0444444444444444,-0.0073738775510204,6,0,0,0,0.1375945895136769,3942.0630977530873,210000,0.21938965,0.21938965
13125,Medium Risk,0,0.1080057692307692,0.0202957142857142,5,2,3,1,0.5160678130434911,11112.489671536256,260000,0.21938539,0.21938539
26392,Low Risk,0,0.0734151851851851,-0.0308141587301587,6,0,1,0,0.9273307510511132,35474.95833636266,450000,0.21935539,0.21935539
10991,Low Risk,0,0.2122472222222222,-0.0107084126984127,6,0,1,0,0.1915558751257681,7690.454889016643,360000,0.21935396,0.21935396
4634,Low Risk,0,0.3455933333333333,0.1611565714285714,6,0,1,0,18.56543182980464,21189.329320831905,50000,0.21935314,0.21935314
20188,Low Risk,0,0.000984,-0.0006034285714285,6,-1,1,0,2.1115296316235663,1074.7505757151284,500000,0.21934775,0.21934775
25153,Medium Risk,0,0.4504066666666667,-0.0790777142857143,6,0,0,0,0.0644083263959769,7604.892048324334,50000,0.21930116,0.21930116
7656,Low Risk,0,0.0619883333333333,-0.0439725714285714,6,0,2,0,0.0078755660563102,19478.708957902385,200000,0.21929227,0.21929227
2905,Medium Risk,0,0.505810606060606,-0.0484870129870129,6,0,0,0,0.0485770089399534,11778.473133928128,110000,0.21928275,0.21928275
13385,Medium Risk,0,0.965872222222222,0.0140904761904762,6,0,0,0,0.2375231483402013,2122.476328882531,30000,0.219257,0.219257
26771,Low Risk,0,0.0219941666666666,-0.0017675714285714,6,-1,0,0,1.521280711379191,2657.677513669909,200000,0.21920556,0.21920556
8747,Medium Risk,0,0.60969375,0.0254160714285714,6,0,0,0,0.0765002990233891,3935.779046135593,80000,0.21914946,0.21914946
26113,Medium Risk,0,0.0041659722222222,-0.0007664682539682,5,1,3,1,1.232708291898981,2628.9300294986933,720000,0.21912198,0.21912198
22118,Low Risk,0,0.372235,-0.0724017142857143,6,0,0,0,0.0323898156229759,28005.20063845285,200000,0.21910392,0.21910392
23102,Low Risk,0,0.0121471264367816,-0.0030254187192118,6,-2,0,0,0.9686442774958626,2605.8024227992933,290000,0.21903566,0.21903566
27392,Low Risk,0,0.0834574074074074,0.0015371428571428,6,-2,0,0,1.0464813693450363,2020.015907528123,180000,0.21902059,0.21902059
732,Medium Risk,0,0.8028516666666667,0.0159162857142857,6,0,0,0,0.0371182691274154,5968.434993083753,200000,0.21898903,0.21898903
27408,Medium Risk,0,0.0097010638297872,-0.001296838905775,5,2,3,1,0.7281923650327035,3004.3047615047312,470000,0.21898128,0.21898128
23338,Low Risk,0,0.0139044444444444,0.0059005714285714,6,-2,0,0,2.2328060230604425,5234.211943231442,300000,0.21890976,0.21890976
27276,Low Risk,0,0.0445341666666666,0.0057155714285714,6,-1,0,0,2.287095193142868,8121.822441217652,200000,0.21885845,0.21885845
4088,Medium Risk,0,0.9543133333333332,0.0205169523809523,6,0,0,0,0.0247323899283497,5769.216203263663,150000,0.21881539,0.21881539
26768,Medium Risk,0,0.9293333333333332,0.0084314285714286,6,0,0,0,0.0691200232973073,635.9351119938784,20000,0.21879153,0.21879153
10780,Low Risk,0,0.0497423076923076,-0.0007254945054945,6,0,1,0,10.642606396713427,9295.566701390508,130000,0.21870801,0.21870801
12955,Low Risk,0,0.0196122222222222,0.0084055238095238,6,0,1,0,13.644190474694996,6424.21545145138,150000,0.21868138,0.21868138
972,Medium Risk,0,0.9019897435897436,-0.0630008791208791,6,0,0,0,0.0414487597796226,17274.829014107974,130000,0.21866345,0.21866345
2048,Low Risk,0,0.0524125,-0.0098883333333333,6,0,1,0,0.6984664066980321,2819.9392723957726,120000,0.21864986,0.21864986
14529,Medium Risk,0,0.5378462962962963,-0.0235384126984126,6,0,0,0,0.0367614940855907,12120.57752199402,180000,0.21864328,0.21864328
1330,Medium Risk,0,0.7171416666666667,0.0937557142857142,6,0,1,0,3.9663464514069866,7208.006115887158,20000,0.21860139,0.21860139
13225,Low Risk,0,0.0306466666666666,-0.0013422857142857,6,0,0,0,0.2754369914110265,2244.4243508451486,200000,0.21858159,0.21858159
21070,Medium Risk,0,0.6202561403508772,0.0035533834586466,6,0,0,0,0.0417325422629928,2698.4665769037547,380000,0.2185689,0.2185689
872,Medium Risk,0,0.4875562499999999,0.0174374999999999,6,0,0,0,0.053538698395323,2653.711645978138,80000,0.21856043,0.21856043
17797,Low Risk,0,0.0234730158730158,-0.0028748299319727,6,-1,0,0,1.2294465638470096,4170.9630382762525,210000,0.21855518,0.21855518
25564,Medium Risk,0,0.4236048611111111,-0.0347945238095238,6,0,0,0,0.0545692003335791,35486.72529646356,480000,0.2184979,0.2184979
22972,Medium Risk,0,0.7419113095238096,-0.0634419387755103,6,0,0,0,0.03674103500842,37227.186616324725,280000,0.21849193,0.21849193
14623,Low Risk,0,0.2019611111111111,-0.0139063492063492,6,0,0,0,0.0617139921692949,4802.173841084889,180000,0.21846093,0.21846093
18366,Medium Risk,0,0.4234916666666666,0.0532157142857142,6,0,1,0,1.4451982516198725,5299.922996295952,20000,0.21844763,0.21844763
23224,Medium Risk,0,0.4613788888888888,-0.0259904761904761,6,0,0,0,0.0389334102890975,19060.59048053513,300000,0.2184425,0.2184425
25237,Low Risk,0,0.0459291666666666,0.0029735714285714,6,-1,1,0,1.0281502744482045,680.9674490507359,80000,0.21841921,0.21841921
1820,Low Risk,0,0.0861314814814814,-0.0373704761904762,6,0,1,0,0.5771878339515238,14879.983974005709,180000,0.21835552,0.21835552
16816,Low Risk,0,0.0972083333333333,-0.0833214285714286,6,0,2,0,0.0,9524.432616521925,40000,0.21833934,0.21833934
7196,Low Risk,1,0.1920555555555555,-0.0547852380952381,6,0,1,0,0.5171767607508296,12958.386499355029,120000,0.21833202,0.21833202
4985,Low Risk,0,0.3373395061728395,0.0060905820105819,6,0,0,0,0.0533374930794943,3117.711831883548,270000,0.2183303,0.2183303
15848,Medium Risk,0,0.5673358333333335,-0.1608329999999999,6,0,0,0,0.0403091563882292,66642.30633889156,200000,0.2182658,0.2182658
3878,Medium Risk,0,0.5548533333333333,-0.1663588571428571,6,0,0,0,0.0921020559833664,18018.45764394574,50000,0.21825482,0.21825482
20449,Low Risk,0,0.0400694444444444,-0.0122865079365079,6,0,1,0,1.4092887376497554,5057.8776873309225,180000,0.21820828,0.21820828
3753,Low Risk,0,0.0069060185185185,0.0040792857142857,6,0,2,0,0.4861997738297225,3079.2399332735777,360000,0.21819718,0.21819718
19451,Medium Risk,0,0.499272619047619,0.0105675510204081,6,0,0,0,0.0370883074997864,8303.7400188108,420000,0.21815445,0.21815445
20140,Low Risk,0,0.0019492753623188,-0.0014057142857142,6,-1,1,0,0.130491444719087,737.7616597971644,230000,0.2181512,0.2181512
14886,Low Risk,0,0.0037249999999999,-0.0015277142857142,6,-1,1,0,0.6081878060984588,1221.4233909664576,300000,0.21811473,0.21811473
13971,Medium Risk,0,0.7061966666666666,0.1424005714285714,3,2,3,2,1909.017724017415,17760.054993345788,50000,0.21810706,0.21810706
27863,Medium Risk,0,0.6926246913580246,-0.0341873015873015,6,0,0,0,0.0400372109643879,21481.56431609828,270000,0.21810323,0.21810323
399,Medium Risk,0,0.4502055555555555,-0.0327024489795918,6,0,0,0,0.0417697331491698,14128.846158362212,210000,0.21810322,0.21810322
27110,Low Risk,0,0.3509761904761905,0.0213559183673469,6,0,0,0,0.0815223638237358,2801.509854822336,70000,0.21809536,0.21809536
17876,Low Risk,0,0.1019592592592592,0.0232747619047619,6,0,1,0,4.98975669433574,39493.009374656,360000,0.21809362,0.21809362
4621,Low Risk,0,0.008031884057971,0.0029224844720496,6,-1,0,0,1.3244256915142991,2536.2679406298275,230000,0.21808062,0.21808062
7325,Low Risk,0,0.1686233333333333,-0.0764257142857143,6,0,1,0,0.0410741462588584,7918.358072647806,50000,0.21805343,0.21805343
22192,Low Risk,0,0.021681746031746,0.0091307482993197,6,-2,0,0,1.0490891732867709,5287.345020581376,210000,0.21802326,0.21802326
28901,Low Risk,0,0.2328652777777777,0.0045524603174603,6,0,0,0,0.0487535892322447,3227.774759799698,360000,0.21797733,0.21797733
6602,Low Risk,0,0.151251724137931,0.008935763546798,6,0,1,0,1.3378117449913132,26977.51819571252,290000,0.21794036,0.21794036
18560,Medium Risk,0,0.4311633333333334,-0.0504405714285714,6,0,0,0,0.0655694269326475,5133.439954520426,50000,0.21791513,0.21791513
27496,Low Risk,1,0.0001647058823529,0.0012463865546218,6,0,1,0,0.6666666666666666,1303.923924161222,170000,0.21789493,0.21789493
24285,Low Risk,0,0.0220928571428571,0.0010583673469387,6,0,1,0,3.204051029975675,4441.844200329408,350000,0.21785244,0.21785244
5758,Medium Risk,0,0.8002763157894736,0.004873984962406,6,0,0,0,0.0366110282192302,5761.130166903018,380000,0.21784355,0.21784355
28857,Low Risk,0,0.0066602564102564,0.0001140659340659,6,-2,0,0,0.8603206243365992,572.9235260195436,130000,0.21784246,0.21784246
1709,Low Risk,0,0.0179927536231884,0.0016099378881987,6,0,1,0,4.701318960939692,3716.1422828878153,230000,0.21782513,0.21782513
27627,Low Risk,0,0.0701645833333333,0.0056275,6,-1,0,0,3.520122904943741,6744.168367313102,80000,0.21779822,0.21779822
14448,Medium Risk,0,0.5945437499999999,-0.0024832142857142,6,0,0,0,0.037640837918772,2282.3421084491256,80000,0.21778376,0.21778376
15912,Low Risk,0,0.0639591666666666,-0.0329098571428571,6,-2,0,0,0.6937748456398545,22366.76119080871,200000,0.21777071,0.21777071
23456,Medium Risk,0,0.493625,0.240737619047619,5,1,3,1,2.3698883066001697,30591.59481785806,60000,0.21774502,0.21774502
5782,Medium Risk,0,0.760648717948718,0.0180830769230769,6,0,0,0,0.0491731606639465,4430.900119238378,130000,0.21773133,0.21773133
16474,Medium Risk,0,0.9745530303030302,0.0111135064935065,4,2,2,2,0.0462701023820747,4486.024271742927,110000,0.21769232,0.21769232
5334,Medium Risk,0,0.8468445402298851,0.0105983743842364,6,0,0,0,0.0394493035124508,13052.755592849606,580000,0.21768802,0.21768802
19651,Low Risk,0,0.2584108333333333,0.0041581428571428,6,0,0,0,0.0540612253152418,2176.187070696512,200000,0.21764663,0.21764663
14251,Medium Risk,0,0.4654388888888889,0.0586740659340659,5,1,2,1,1.4045298553812946,74567.46117018245,390000,0.21760009,0.21760009
17438,Low Risk,0,0.0154508333333333,-0.0015338571428571,6,-2,0,0,1.359627686342618,1406.7421109310217,200000,0.21758756,0.21758756
27829,Low Risk,0,0.019463440860215,-0.0036617511520737,6,-2,0,0,2.0829913226918766,5045.0158638667,310000,0.21755181,0.21755181
19245,Medium Risk,0,0.03746,-0.0022297142857142,4,2,4,2,1.3223018237756754,2485.627083856305,100000,0.21749143,0.21749143
19503,Low Risk,0,0.2877933333333333,0.0371451428571428,6,0,0,0,0.1475036135341734,3608.438979207861,50000,0.21744668,0.21744668
25387,Low Risk,0,0.0975277777777777,-0.0744371428571428,6,0,2,0,0.082110151913809,5355.84198484857,30000,0.21742113,0.21742113
2259,Low Risk,0,0.2581285714285714,-0.046,6,0,0,0,0.1277162307968619,13002.714485829489,140000,0.21741752,0.21741752
94,Low Risk,0,0.0043354166666666,-0.0016439285714285,6,-1,1,0,0.5574665191238225,610.7312556817988,160000,0.21739228,0.21739228
19711,Low Risk,0,0.0054266666666666,-0.0015685714285714,6,0,1,0,3.084392257747753,1800.6397751910292,300000,0.21738367,0.21738367
22105,Low Risk,0,0.0458466666666666,-0.0184537142857142,6,0,1,0,9.495451841230397,4046.007645403882,100000,0.21735321,0.21735321
1849,Low Risk,0,0.00515,-0.0172055238095238,6,-1,0,0,1.5293843345691809,9189.666321472178,150000,0.21724138,0.21724138
6908,Low Risk,0,0.1211133333333333,-0.0339714285714285,6,0,1,0,3.226122182991945,9870.696057860694,50000,0.21722387,0.21722387
26246,Medium Risk,0,0.7330064102564102,-0.0659083516483516,6,0,0,0,0.0384785685388954,16719.10114111003,130000,0.21719712,0.21719712
6619,Low Risk,0,0.1320092592592592,-0.0065053968253968,6,0,1,0,2.547554622253094,12254.381888396769,180000,0.21718396,0.21718396
5812,Medium Risk,0,0.7297849206349206,-0.1319,6,0,0,0,0.0360043535540259,58195.397853839495,210000,0.21718086,0.21718086
6543,Medium Risk,0,0.9815055555555556,0.0012519047619047,6,0,0,0,0.0391564529625236,1129.2147123849684,120000,0.21716945,0.21716945
6652,High Risk,0,1.006071212121212,0.0077036363636362,6,0,0,0,0.0393882099386817,1930.395339474965,110000,0.21716923,0.21716923
14456,Medium Risk,0,0.6693844444444444,0.0090883809523809,6,0,0,0,0.0439441834802126,2578.8671673172053,150000,0.21716492,0.21716492
12318,Medium Risk,0,0.4169340909090909,0.0074931168831168,6,0,0,0,0.0494286250180201,3121.155218825235,220000,0.21711478,0.21711478
9230,Medium Risk,0,0.4909410256410256,0.0137544322344322,6,0,0,0,0.0517552579068174,10136.331012748153,390000,0.21711017,0.21711017
27066,Low Risk,0,0.049549537037037,0.0010211904761904,6,-1,0,0,1.2142949146147952,10803.658499169003,360000,0.2170729,0.2170729
28083,Medium Risk,0,0.488322619047619,-0.0467867346938775,6,0,0,0,0.0309031854701403,12788.621902561146,140000,0.21706975,0.21706975
28839,Low Risk,0,0.0282694444444444,0.0079153968253968,6,-1,0,0,1.1702276825060305,8344.726136908268,180000,0.21706322,0.21706322
26478,High Risk,0,1.0162125,-0.0002264285714285,6,0,0,0,0.0417052423224852,832.1567160096708,80000,0.21705733,0.21705733
26956,Low Risk,0,0.0322020833333333,-0.0067458333333333,6,0,0,0,0.1186452656024328,3123.770846268977,240000,0.21705458,0.21705458
8165,Medium Risk,0,0.8865454022988507,-0.0185654187192118,6,0,0,0,0.038642931965966,77817.54929684348,290000,0.2170336,0.2170336
14071,Low Risk,0,0.0234286666666666,0.0144023999999999,6,-1,1,0,3.4847514313330863,8516.93159340068,250000,0.21695368,0.21695368
4992,Medium Risk,0,0.5734252032520325,-0.0189485714285714,6,0,0,0,0.0364236253124131,16493.743415812758,410000,0.21694791,0.21694791
12740,Medium Risk,0,0.6407666666666667,-0.27102,6,0,2,0,0.0243658904054244,11066.248970028944,20000,0.21694462,0.21694462
18587,Low Risk,0,0.006,0.0009642857142857,6,-2,0,0,1.064102564102564,220.454076850486,80000,0.21693872,0.21693872
11003,Low Risk,0,0.1638713333333333,-0.0521633142857142,6,0,1,0,1.3230598036724055,49747.30337080259,500000,0.21688773,0.21688773
20404,Low Risk,0,0.0361783333333333,0.0032345714285714,6,0,1,0,15.46547830868615,7624.752183951073,200000,0.2168801,0.2168801
1320,Low Risk,0,0.0649833333333333,-0.0058277714285714,6,0,1,0,0.676681051164233,15757.761940284116,250000,0.21685466,0.21685466
1947,Low Risk,0,0.3127505208333333,0.0004747321428571,6,0,0,0,0.0557900277218751,5906.522239581145,320000,0.21685399,0.21685399
24495,Medium Risk,0,0.5574416666666666,0.1346414285714285,4,2,3,1,0.4512866293528343,6129.687281311068,20000,0.21683507,0.21683507
24402,Low Risk,0,0.0134177777777777,-0.0049222857142857,6,0,1,0,11.585217194487996,2269.5279391685544,150000,0.21681178,0.21681178
259,Low Risk,0,0.1036166666666666,-0.0888142857142857,6,0,2,0,0.0,25380.796218138366,100000,0.21679364,0.21679364
23499,Low Risk,0,0.1237347826086956,0.0394618633540372,6,0,1,0,3.1503183764740577,35348.37119868468,230000,0.21676165,0.21676165
24312,Low Risk,0,0.048576282051282,0.0044040659340659,6,0,0,0,0.1187561952371823,2150.976840104669,260000,0.21670882,0.21670882
5328,Low Risk,0,0.1935468253968254,0.0056831292517006,6,0,0,0,0.049331129792495,2235.2438271174506,210000,0.21670721,0.21670721
17184,Low Risk,0,0.2946901960784314,0.0036611764705882,6,0,0,0,0.097745969162836,3770.8766443184886,340000,0.21667627,0.21667627
28313,Medium Risk,0,0.6211266666666667,-0.0260017142857143,6,0,0,0,0.1213655344282498,5206.810565659813,100000,0.21665783,0.21665783
19737,Low Risk,0,0.3072560606060606,0.037737922077922,6,0,0,0,0.435179318143678,20421.92910003036,110000,0.21665429,0.21665429
29403,Low Risk,0,0.0051272222222222,8.4666666666666e-05,6,-1,1,0,1.8694795296568305,874.5209926963827,300000,0.21663135,0.21663135
21036,Medium Risk,0,0.8611033333333333,-0.0898119999999999,6,0,0,0,0.0456099588602466,10156.771483432452,50000,0.21660192,0.21660192
14135,Low Risk,0,0.1214930555555555,-0.0150997619047619,6,0,0,0,0.1326022716327632,4158.671827238435,120000,0.21657875,0.21657875
21611,Low Risk,0,0.0077464285714285,0.0012757142857142,6,-2,0,0,2.723026700481185,1395.6119446321743,140000,0.21654321,0.21654321
8163,Medium Risk,0,0.7973158333333332,0.0157001428571428,6,0,0,0,0.035269956272154,5887.119173812151,200000,0.21654204,0.21654204
8958,Low Risk,0,0.0106614583333333,-0.0010601785714285,6,-1,0,0,1.2278032732090425,3628.732161513164,480000,0.21651436,0.21651436
545,Low Risk,0,0.027075,-0.0075419047619047,6,0,1,0,2.91171906003228,8451.645993532857,360000,0.21648017,0.21648017
25685,Low Risk,0,0.3369697530864197,0.0075601058201058,6,0,0,0,0.038612979367824,3829.723197134052,270000,0.21647875,0.21647875
18768,Low Risk,0,0.0126326666666666,-0.0042771428571428,6,0,2,0,0.216921914868625,2914.126381382021,250000,0.21647668,0.21647668
532,Medium Risk,0,0.7277800000000001,-0.2796068571428572,6,0,0,0,0.0365570122806572,32466.611637188136,50000,0.21647066,0.21647066
28770,Low Risk,0,0.052963768115942,0.0348101863354037,6,0,2,0,4.7992945028287,17129.28869120568,230000,0.21645722,0.21645722
6195,Low Risk,0,0.0441958333333333,-0.0038737301587301,6,0,1,0,0.3894702871047344,4259.640348667948,360000,0.2164546,0.2164546
23161,Medium Risk,0,0.5593250000000001,-0.060237619047619,6,0,0,0,0.0406487898554392,8268.514394980515,60000,0.21643238,0.21643238
6892,Medium Risk,0,0.6509562499999999,0.0190846428571428,6,0,0,0,0.0885176169630994,2939.127608662135,80000,0.21642154,0.21642154
23831,Low Risk,0,0.0246049382716049,-0.0054882539682539,6,0,1,0,1.6230457803498306,3917.8922734892376,270000,0.21636242,0.21636242
29069,Low Risk,0,0.0190747311827957,0.008862396313364,6,0,1,0,4.368708779243143,6162.620884547959,310000,0.21635936,0.21635936
2456,Medium Risk,0,0.8023786231884058,-0.0208621739130435,6,0,0,0,0.0366681370177464,24673.146604490204,460000,0.21634266,0.21634266
25367,Medium Risk,0,0.5621458333333335,0.0255971428571428,6,0,0,0,0.0713152457773653,3936.0545558549697,80000,0.21625967,0.21625967
29284,Medium Risk,0,0.5428145833333332,-0.0005510714285714,6,0,0,0,0.0465520055425046,1782.6740214258652,160000,0.21624911,0.21624911
16642,Medium Risk,0,0.7519225,-0.1169264285714285,6,0,0,0,0.0371970824552786,48423.453886520736,200000,0.2162201,0.2162201
18051,Low Risk,0,0.2159444444444444,0.0071988095238095,6,0,0,0,0.0580748649812838,3235.344474189212,240000,0.21619226,0.21619226
15807,Medium Risk,0,0.7294900000000001,-0.0442982857142857,6,0,0,0,0.0354428753745771,10082.036857698944,100000,0.21612893,0.21612893
22794,Medium Risk,0,0.4764653333333333,-0.0141402285714285,6,0,0,0,0.0890798462043808,15255.609324660443,500000,0.21611653,0.21611653
12297,Low Risk,1,0.0668988095238095,-0.007247006802721,6,0,0,0,0.0394421875113852,8324.20861703982,420000,0.21611401,0.21611401
8375,Medium Risk,0,0.0285048148148148,-0.005483365079365,5,2,3,1,0.4994356776302555,6749.501534681407,450000,0.21610802,0.21610802
10022,Low Risk,0,0.0932538095238095,-0.0431525714285714,6,-1,0,0,1.5052075921773616,39434.1025125039,350000,0.21606171,0.21606171
6615,Medium Risk,0,0.4609480769230769,-0.0502423076923076,6,0,0,0,0.049456297018863,40550.98827279059,260000,0.21602628,0.21602628
16860,Low Risk,0,0.0021481481481481,0.000715873015873,6,-2,0,0,0.0035700953501762,1673.847623491059,360000,0.21600665,0.21600665
25960,Low Risk,0,0.3134983870967742,0.0076541013824884,6,0,0,0,0.0418426814609464,4455.789929967525,310000,0.21598959,0.21598959
23140,Low Risk,0,0.0008877777777777,-0.0003291428571428,6,-2,0,0,0.6593291307437966,362.0666605290616,300000,0.215974,0.215974
5824,Medium Risk,0,0.4524266666666667,-0.0438274285714285,6,0,1,0,0.0428692888912574,4881.557688552565,50000,0.21596797,0.21596797
7052,Low Risk,0,0.0005,-0.0023142857142857,6,-1,1,0,0.0,832.6103530463695,20000,0.21596159,0.21596159
13974,High Risk,0,0.017444,0.0032310857142857,3,3,4,3,4.593925090266358,4488.532455045858,250000,0.21595135,0.21595135
14770,Medium Risk,0,0.9936263157894736,-0.0028511278195488,6,0,0,0,0.0388500797960533,2483.53006826976,190000,0.21591961,0.21591961
22070,Medium Risk,0,0.9514865384615384,0.0095867032967033,6,0,0,0,0.0399257615024965,5143.482856975417,260000,0.2159156,0.2159156
24046,Medium Risk,0,0.5421033333333333,-0.0474142857142857,6,0,0,0,0.0461364274247058,5415.083024909836,50000,0.21588638,0.21588638
6226,Medium Risk,0,0.9754777777777778,-0.0039599999999999,6,0,0,0,0.0406489862389018,1557.694920922151,150000,0.21585324,0.21585324
20906,Medium Risk,0,0.9712697916666668,0.0096751785714286,6,0,0,0,0.0408904375064569,3265.9055354781267,160000,0.21585257,0.21585257
24754,Low Risk,0,0.0034686274509803,-0.0010847058823529,6,-2,0,0,0.4438888888888889,724.2876960619079,170000,0.21580082,0.21580082
18083,Low Risk,0,0.3027880952380952,0.007744081632653,6,0,0,0,0.0485150185408877,2029.1870950374848,140000,0.2157777,0.2157777
9065,Medium Risk,0,0.5815266666666667,0.015356,6,0,0,0,0.0487958487088308,3000.567257480936,100000,0.2157305,0.2157305
8074,Medium Risk,0,0.0040071428571428,0.0001250340136054,5,2,3,1,2.4510232700230263,2237.455250949167,420000,0.21572597,0.21572597
7114,Low Risk,0,0.2363384615384615,-0.0177938461538461,6,0,0,0,0.1160116160391791,6931.471474369638,130000,0.21567734,0.21567734
22664,Low Risk,0,0.0023455128205128,-0.0010743956043956,6,-2,0,0,0.0,1398.091615977532,260000,0.2156419,0.2156419
25233,Low Risk,0,0.0557366666666666,0.0054005714285714,6,0,1,0,13.790966784154383,2445.588797542765,50000,0.21562645,0.21562645
27772,Medium Risk,0,0.4840388888888888,0.0092398095238095,6,0,0,0,0.0559656459343126,3243.2681922201045,150000,0.21562262,0.21562262
26757,Low Risk,0,0.3496749999999999,0.0043411904761904,6,0,0,0,0.0662211151914266,2216.280848629072,240000,0.21561912,0.21561912
26754,Medium Risk,0,0.4804073333333332,-0.0229475428571428,6,0,0,0,0.0749094165589716,14731.653409127795,250000,0.21556242,0.21556242
18595,Low Risk,0,0.1173577777777777,0.0131203809523809,6,0,0,0,0.1635139835790821,3804.620331474176,150000,0.21554348,0.21554348
21935,Low Risk,0,0.0026,0.0003061224489795,6,-1,0,0,1.2678133017974094,61.237243569579455,70000,0.21553157,0.21553157
27532,Low Risk,0,0.0526440476190476,-0.0017577551020408,6,0,0,0,0.1313954801852866,1927.9634591972952,420000,0.21553005,0.21553005
14649,Medium Risk,0,0.4553833333333333,0.0644619047619047,6,0,1,0,1.6692735399309904,7565.318810202251,30000,0.21548246,0.21548246
22566,Low Risk,0,0.0099073333333333,-0.0080233142857142,6,-2,0,0,0.6017888828341931,10738.218579758312,500000,0.21546884,0.21546884
28211,Low Risk,0,0.0262744444444444,-0.0052198095238095,6,0,0,0,0.176273838577903,2932.149154914645,300000,0.21546267,0.21546267
19087,Medium Risk,0,0.4385268518518518,-0.0080271428571428,6,0,0,0,0.0400615155082863,4731.391144966422,180000,0.21541466,0.21541466
22650,Low Risk,0,0.0186213541666666,0.0072497321428571,6,0,1,0,4.959584074219623,4896.319083420388,320000,0.21541283,0.21541283
12455,Low Risk,0,0.054663492063492,-0.0450544217687075,6,0,2,0,0.0177077142994812,25018.152543036955,210000,0.21540703,0.21540703
13123,Low Risk,0,0.3129401960784313,0.0121087394957983,6,0,0,0,0.0723096491629251,3956.368305234823,170000,0.21533364,0.21533364
24641,Medium Risk,0,0.5500645833333334,0.0175932142857142,6,0,0,0,0.0561847166556488,2644.0542669670504,80000,0.2152987,0.2152987
9383,Medium Risk,0,0.47085,-0.0687553846153846,6,0,0,0,0.0459883654452811,18700.96344844297,130000,0.21529682,0.21529682
25140,Low Risk,0,0.0038371212121212,-4.818181818181881e-05,6,-2,0,0,1.588020117478573,673.2296537338998,220000,0.2152933,0.2152933
3274,Low Risk,0,0.1561766666666666,-0.0497514285714285,6,0,1,0,0.5474959500119323,4913.351256186216,50000,0.2152816,0.2152816
2984,Low Risk,0,0.0256666666666666,0.0107404761904761,6,-1,0,0,1.5250727886236934,9576.421565490942,360000,0.21527436,0.21527436
11526,Low Risk,0,0.0173805555555555,-0.0005329931972789,6,-1,0,0,2.6317869479647054,6898.55081641548,420000,0.21527061,0.21527061
6957,Medium Risk,0,0.2075666666666666,0.1393790476190476,5,1,3,1,10.574660960657203,19104.85175027537,60000,0.215194,0.215194
5197,Low Risk,0,0.2483266666666666,-0.0442022857142857,6,0,1,0,0.3707907641105994,5011.340525913866,50000,0.21519278,0.21519278
6295,Low Risk,0,0.0352416666666666,-0.0009124844720496,6,-1,0,0,1.0900932808989687,4807.60195593049,460000,0.21515922,0.21515922
8517,Medium Risk,0,0.5777333333333333,0.0149394285714285,6,0,0,0,0.0463060411408642,1413.4548689882768,50000,0.21512173,0.21512173
25167,Medium Risk,0,0.0057414529914529,0.0014619047619047,5,1,3,1,0.0,2752.15140692998,390000,0.21511714,0.21511714
17435,Low Risk,0,0.0270533333333333,-0.0009371428571428,6,-1,0,0,0.8245146104482967,100.42841563355796,50000,0.2150532,0.2150532
11942,Low Risk,0,0.2563277777777777,0.1497799999999999,6,0,1,0,7.4973899134256925,10659.097718224872,30000,0.21504492,0.21504492
6006,Low Risk,0,0.0534898550724637,0.0177582608695652,6,-1,0,0,1.9425021456999176,9438.464656217486,230000,0.21504487,0.21504487
10833,Medium Risk,0,0.9705045454545456,0.0009592207792207,6,0,0,0,0.0437514094287068,1325.1968533014256,110000,0.21502295,0.21502295
117,Low Risk,0,0.0051777777777777,0.0006904761904761,6,-1,0,0,3.6322126169066657,2172.709521925714,240000,0.21498583,0.21498583
18398,Medium Risk,0,0.5537866666666665,0.0150011428571428,6,0,0,0,0.0449713667881337,1435.6376515913291,50000,0.2149252,0.2149252
16970,Low Risk,1,0.0097772222222222,0.0020589523809523,6,-2,0,0,3.1035393268137006,2295.164257012266,300000,0.21492498,0.21492498
27089,Low Risk,1,0.0296733333333333,-0.0124034285714285,6,0,2,0,0.0,2430.64605952135,50000,0.21490617,0.21490617
19306,Low Risk,0,0.0758702898550724,-0.0209193788819875,6,0,1,0,0.8714580624936086,11406.02420507105,230000,0.21487893,0.21487893
20003,Low Risk,0,0.0074175,-0.0046052857142857,6,-2,0,0,0.2564072937347609,2157.038038607572,200000,0.21486822,0.21486822
1041,Low Risk,0,-0.0214166666666666,0.0010428571428571,6,-1,1,0,0.0,571.4688676268084,20000,0.21486513,0.21486513
