customer_id,risk_tier
23644,Low Risk
23645,Medium Risk
23646,High Risk
23647,Low Risk
23648,Low Risk
23649,Low Risk
23650,High Risk
23651,Medium Risk
23652,Low Risk
23653,Medium Risk
23654,Low Risk
23655,Low Risk
23656,Low Risk
23657,Medium Risk
23658,Medium Risk
23659,Medium Risk
23660,Medium Risk
23661,Low Risk
23662,Low Risk
23663,High Risk
23664,Medium Risk
23665,High Risk
23666,Medium Risk
23667,Medium Risk
23668,Low Risk
23669,Low Risk
23670,Low Risk
23671,Medium Risk
23672,Medium Risk
23673,Medium Risk
23674,Low Risk
23675,Medium Risk
23676,Medium Risk
23677,Low Risk
23678,Medium Risk
23679,Low Risk
23680,Medium Risk
23681,Medium Risk
23682,Low Risk
23683,Low Risk
23684,Low Risk
23685,Medium Risk
23686,Medium Risk
23687,Low Risk
23688,High Risk
23689,Low Risk
23690,High Risk
23691,Low Risk
23692,High Risk
23693,Low Risk
23694,Medium Risk
23695,High Risk
23696,Medium Risk
23697,Medium Risk
23698,Medium Risk
23699,Medium Risk
23700,Medium Risk
23701,Low Risk
23702,Medium Risk
23703,Low Risk
23704,Medium Risk
23705,High Risk
23706,Medium Risk
23707,Medium Risk
23708,Medium Risk
23709,Medium Risk
23710,Medium Risk
23711,High Risk
23712,Medium Risk
23713,Medium Risk
23714,Low Risk
23715,Medium Risk
23716,High Risk
23717,Medium Risk
23718,Medium Risk
23719,Low Risk
23720,Medium Risk
23721,Low Risk
23722,Medium Risk
23723,Low Risk
23724,Medium Risk
23725,Medium Risk
23726,Low Risk
23727,Low Risk
23728,Medium Risk
23729,Low Risk
23730,Low Risk
23731,Medium Risk
23732,Low Risk
23733,Medium Risk
23734,Medium Risk
23735,Low Risk
23736,Medium Risk
23737,Low Risk
23738,Medium Risk
23739,High Risk
23740,Medium Risk
23741,Low Risk
23742,Low Risk
23743,High Risk
23744,Low Risk
23745,Low Risk
23746,Medium Risk
23747,Low Risk
23748,High Risk
23749,Medium Risk
23750,Medium Risk
23751,Medium Risk
23752,High Risk
23753,Medium Risk
23754,Low Risk
23755,Medium Risk
23756,Medium Risk
23757,Low Risk
23758,Medium Risk
23759,Medium Risk
23760,Medium Risk
23761,Medium Risk
23762,Low Risk
23763,Medium Risk
23764,Medium Risk
23765,Medium Risk
23766,Low Risk
23767,Low Risk
23768,Low Risk
23769,Medium Risk
23770,Medium Risk
23771,Low Risk
23772,Low Risk
23773,Medium Risk
23774,Low Risk
23775,Low Risk
23776,Medium Risk
23777,Medium Risk
23778,High Risk
23779,Medium Risk
23780,Low Risk
23781,Low Risk
23782,Medium Risk
23783,Medium Risk
23784,Medium Risk
23785,Low Risk
23786,Medium Risk
23787,Medium Risk
23788,Medium Risk
23789,Medium Risk
23790,Medium Risk
23791,Low Risk
23792,High Risk
23793,Medium Risk
23794,Medium Risk
23795,Low Risk
23796,High Risk
23797,Medium Risk
23798,Medium Risk
23799,Low Risk
23800,Low Risk
23801,Low Risk
23802,Low Risk
23803,Medium Risk
23804,Medium Risk
23805,Medium Risk
23806,Medium Risk
23807,Low Risk
23808,Medium Risk
23809,Medium Risk
23810,Medium Risk
23811,Low Risk
23812,High Risk
23813,Medium Risk
23814,Medium Risk
23815,Medium Risk
23816,Medium Risk
23817,Medium Risk
23818,Low Risk
23819,Low Risk
23820,Medium Risk
23821,Low Risk
23822,Medium Risk
23823,High Risk
23824,Low Risk
23825,Medium Risk
23826,High Risk
23827,Medium Risk
23828,High Risk
23829,Low Risk
23830,Medium Risk
23831,Low Risk
23832,Low Risk
23833,Medium Risk
23834,High Risk
23835,Medium Risk
23836,Low Risk
23837,Low Risk
23838,Medium Risk
23839,Medium Risk
23840,Low Risk
23841,Medium Risk
23842,Medium Risk
23843,Low Risk
23844,Medium Risk
23845,Medium Risk
23846,Low Risk
23847,High Risk
23848,Low Risk
23849,Low Risk
23850,Medium Risk
23851,Medium Risk
23852,Medium Risk
23853,High Risk
23854,Low Risk
23855,Low Risk
23856,Medium Risk
23857,Medium Risk
23858,High Risk
23859,Medium Risk
23860,Low Risk
23861,Medium Risk
23862,Low Risk
23863,Medium Risk
23864,High Risk
23865,High Risk
23866,Medium Risk
23867,Medium Risk
23868,Low Risk
23869,Medium Risk
23870,Medium Risk
23871,Low Risk
23872,Low Risk
23873,Medium Risk
23874,Medium Risk
23875,Medium Risk
23876,Low Risk
23877,Medium Risk
23878,Low Risk
23879,Low Risk
23880,Low Risk
23881,Low Risk
23882,Low Risk
23883,Low Risk
23884,Medium Risk
23885,Low Risk
23886,Low Risk
23887,Low Risk
23888,Medium Risk
23889,Low Risk
23890,Low Risk
23891,Medium Risk
23892,Medium Risk
23893,Medium Risk
23894,Medium Risk
23895,High Risk
23896,High Risk
23897,Medium Risk
23898,Medium Risk
23899,High Risk
23900,Medium Risk
23901,Low Risk
23902,Medium Risk
23903,Medium Risk
23904,Medium Risk
23905,High Risk
23906,Medium Risk
23907,Medium Risk
23908,High Risk
23909,Medium Risk
23910,High Risk
23911,Medium Risk
23912,Medium Risk
23913,Medium Risk
23914,Medium Risk
23915,Medium Risk
23916,Low Risk
23917,Medium Risk
23918,Medium Risk
23919,High Risk
23920,High Risk
23921,Medium Risk
23922,Low Risk
23923,Low Risk
23924,Medium Risk
23925,Medium Risk
23926,Medium Risk
23927,High Risk
23928,Low Risk
23929,Medium Risk
23930,Low Risk
23931,Medium Risk
23932,High Risk
23933,Medium Risk
23934,Low Risk
23935,High Risk
23936,Medium Risk
23937,Medium Risk
23938,Low Risk
23939,High Risk
23940,Medium Risk
23941,Low Risk
23942,Medium Risk
23943,Medium Risk
23944,High Risk
23945,Medium Risk
23946,Medium Risk
23947,Medium Risk
23948,Medium Risk
23949,Medium Risk
23950,High Risk
23951,Medium Risk
23952,Medium Risk
23953,Medium Risk
23954,Low Risk
23955,Medium Risk
23956,Medium Risk
23957,Medium Risk
23958,Medium Risk
23959,Medium Risk
23960,Medium Risk
23961,Medium Risk
23962,Medium Risk
23963,Low Risk
23964,Medium Risk
23965,High Risk
23966,Medium Risk
23967,Medium Risk
23968,Low Risk
23969,High Risk
23970,Low Risk
23971,High Risk
23972,Medium Risk
23973,Medium Risk
23974,Medium Risk
23975,Medium Risk
23976,Medium Risk
23977,Low Risk
23978,Medium Risk
23979,Medium Risk
23980,Medium Risk
23981,Medium Risk
23982,Medium Risk
23983,Medium Risk
23984,Low Risk
23985,Medium Risk
23986,Low Risk
23987,High Risk
23988,Medium Risk
23989,Low Risk
23990,Low Risk
23991,Medium Risk
23992,Medium Risk
23993,Medium Risk
23994,Low Risk
23995,High Risk
23996,High Risk
23997,Medium Risk
23998,High Risk
23999,Medium Risk
24000,Low Risk
24001,Medium Risk
24002,Medium Risk
24003,Low Risk
24004,High Risk
24005,Low Risk
24006,Medium Risk
24007,Low Risk
24008,Low Risk
24009,Medium Risk
24010,Medium Risk
24011,Medium Risk
24012,Medium Risk
24013,High Risk
24014,High Risk
24015,Low Risk
24016,Low Risk
24017,Low Risk
24018,Low Risk
24019,Low Risk
24020,Medium Risk
24021,Medium Risk
24022,High Risk
24023,High Risk
24024,Medium Risk
24025,Medium Risk
24026,High Risk
24027,Medium Risk
24028,High Risk
24029,High Risk
24030,Medium Risk
24031,Medium Risk
24032,Low Risk
24033,High Risk
24034,Medium Risk
24035,Medium Risk
24036,Medium Risk
24037,Low Risk
24038,Medium Risk
24039,High Risk
24040,Medium Risk
24041,Medium Risk
24042,High Risk
24043,Medium Risk
24044,Low Risk
24045,Medium Risk
24046,Medium Risk
24047,Low Risk
24048,Medium Risk
24049,Low Risk
24050,Medium Risk
24051,Low Risk
24052,Medium Risk
24053,Medium Risk
24054,Low Risk
24055,Medium Risk
24056,Medium Risk
24057,High Risk
24058,Low Risk
24059,Low Risk
24060,Low Risk
24061,Low Risk
24062,Low Risk
24063,Medium Risk
24064,Low Risk
24065,Low Risk
24066,Medium Risk
24067,Low Risk
24068,Medium Risk
24069,Medium Risk
24070,Medium Risk
24071,Medium Risk
24072,Low Risk
24073,Medium Risk
24074,Medium Risk
24075,High Risk
24076,High Risk
24077,Low Risk
24078,Medium Risk
24079,Low Risk
24080,Medium Risk
24081,Low Risk
24082,Medium Risk
24083,High Risk
24084,Medium Risk
24085,Low Risk
24086,Medium Risk
24087,Medium Risk
24088,Medium Risk
24089,Medium Risk
24090,Low Risk
24091,Low Risk
24092,Medium Risk
24093,Medium Risk
24094,Medium Risk
24095,Low Risk
24096,Medium Risk
24097,Low Risk
24098,Low Risk
24099,Low Risk
24100,Medium Risk
24101,Medium Risk
24102,Low Risk
24103,Medium Risk
24104,Medium Risk
24105,Low Risk
24106,Medium Risk
24107,Medium Risk
24108,Medium Risk
24109,High Risk
24110,Medium Risk
24111,Low Risk
24112,Low Risk
24113,Low Risk
24114,Medium Risk
24115,Low Risk
24116,Low Risk
24117,Low Risk
24118,Low Risk
24119,Medium Risk
24120,Low Risk
24121,Low Risk
24122,Medium Risk
24123,Medium Risk
24124,Low Risk
24125,High Risk
24126,Low Risk
24127,Medium Risk
24128,Medium Risk
24129,Medium Risk
24130,Medium Risk
24131,High Risk
24132,Medium Risk
24133,High Risk
24134,Medium Risk
24135,Low Risk
24136,Low Risk
24137,Low Risk
24138,Low Risk
24139,Low Risk
24140,Low Risk
24141,Medium Risk
24142,Medium Risk
24143,Medium Risk
24144,Medium Risk
24145,Medium Risk
24146,Low Risk
24147,Medium Risk
24148,Medium Risk
24149,Medium Risk
24150,Medium Risk
24151,Low Risk
24152,Medium Risk
24153,Low Risk
24154,Medium Risk
24155,High Risk
24156,High Risk
24157,Medium Risk
24158,High Risk
24159,Low Risk
24160,Medium Risk
24161,Medium Risk
24162,Medium Risk
24163,Low Risk
24164,Low Risk
24165,High Risk
24166,High Risk
24167,Medium Risk
24168,High Risk
24169,High Risk
24170,Medium Risk
24171,Low Risk
24172,Low Risk
24173,High Risk
24174,Medium Risk
24175,Medium Risk
24176,Low Risk
24177,Medium Risk
24178,Medium Risk
24179,High Risk
24180,Low Risk
24181,Medium Risk
24182,Medium Risk
24183,Low Risk
24184,Medium Risk
24185,Medium Risk
24186,Medium Risk
24187,Medium Risk
24188,Medium Risk
24189,Medium Risk
24190,Low Risk
24191,Medium Risk
24192,Low Risk
24193,High Risk
24194,Medium Risk
24195,Low Risk
24196,Low Risk
24197,Medium Risk
24198,High Risk
24199,Medium Risk
24200,Medium Risk
24201,Medium Risk
24202,Medium Risk
24203,Medium Risk
24204,Medium Risk
24205,Low Risk
24206,Medium Risk
24207,Medium Risk
24208,Medium Risk
24209,Medium Risk
24210,Medium Risk
24211,Low Risk
24212,Low Risk
24213,Low Risk
24214,Medium Risk
24215,Medium Risk
24216,Medium Risk
24217,Low Risk
24218,Medium Risk
24219,Medium Risk
24220,High Risk
24221,Low Risk
24222,Medium Risk
24223,Low Risk
24224,Low Risk
24225,Low Risk
24226,Medium Risk
24227,Medium Risk
24228,Medium Risk
24229,Medium Risk
24230,High Risk
24231,Low Risk
24232,Low Risk
24233,Medium Risk
24234,Low Risk
24235,Low Risk
24236,Medium Risk
24237,Medium Risk
24238,Low Risk
24239,High Risk
24240,Medium Risk
24241,Low Risk
24242,Medium Risk
24243,Low Risk
24244,Low Risk
24245,Low Risk
24246,Low Risk
24247,Low Risk
24248,Low Risk
24249,High Risk
24250,Low Risk
24251,Medium Risk
24252,Low Risk
24253,High Risk
24254,Low Risk
24255,Medium Risk
24256,Medium Risk
24257,High Risk
24258,High Risk
24259,Medium Risk
24260,Low Risk
24261,Medium Risk
24262,Medium Risk
24263,Medium Risk
24264,Medium Risk
24265,Low Risk
24266,Low Risk
24267,Low Risk
24268,Medium Risk
24269,Medium Risk
24270,Medium Risk
24271,Medium Risk
24272,High Risk
24273,Low Risk
24274,Low Risk
24275,Low Risk
24276,Low Risk
24277,Low Risk
24278,Low Risk
24279,Low Risk
24280,Medium Risk
24281,Low Risk
24282,Medium Risk
24283,Low Risk
24284,Low Risk
24285,Low Risk
24286,Medium Risk
24287,High Risk
24288,Low Risk
24289,Low Risk
24290,Medium Risk
24291,Low Risk
24292,Medium Risk
24293,Low Risk
24294,Medium Risk
24295,Low Risk
24296,Medium Risk
24297,Medium Risk
24298,High Risk
24299,Medium Risk
24300,High Risk
24301,Medium Risk
24302,Medium Risk
24303,High Risk
24304,Medium Risk
24305,Medium Risk
24306,Low Risk
24307,Medium Risk
24308,Medium Risk
24309,Low Risk
24310,Low Risk
24311,Low Risk
24312,Low Risk
24313,Low Risk
24314,Medium Risk
24315,Medium Risk
24316,High Risk
24317,Medium Risk
24318,High Risk
24319,Low Risk
24320,Medium Risk
24321,Low Risk
24322,Medium Risk
24323,Medium Risk
24324,Medium Risk
24325,High Risk
24326,Medium Risk
24327,High Risk
24328,High Risk
24329,Low Risk
24330,High Risk
24331,Medium Risk
24332,Medium Risk
24333,Medium Risk
24334,Medium Risk
24335,Low Risk
24336,Medium Risk
24337,Medium Risk
24338,Medium Risk
24339,Medium Risk
24340,Low Risk
24341,Low Risk
24342,High Risk
24343,Medium Risk
24344,Medium Risk
24345,Medium Risk
24346,High Risk
24347,Low Risk
24348,Medium Risk
24349,Medium Risk
24350,Medium Risk
24351,High Risk
24352,Low Risk
24353,Medium Risk
24354,Medium Risk
24355,High Risk
24356,Low Risk
24357,Medium Risk
24358,Low Risk
24359,Low Risk
24360,Medium Risk
24361,Medium Risk
24362,Medium Risk
24363,Medium Risk
24364,Medium Risk
24365,Medium Risk
24366,Low Risk
24367,Medium Risk
24368,Medium Risk
24369,Low Risk
24370,Medium Risk
24371,Medium Risk
24372,Medium Risk
24373,Medium Risk
24374,Low Risk
24375,Medium Risk
24376,Low Risk
24377,High Risk
24378,Medium Risk
24379,Medium Risk
24380,Low Risk
24381,Low Risk
24382,High Risk
24383,High Risk
24384,Medium Risk
24385,Low Risk
24386,Medium Risk
24387,Medium Risk
24388,Low Risk
24389,Low Risk
24390,Medium Risk
24391,Low Risk
24392,Low Risk
24393,High Risk
24394,Low Risk
24395,Medium Risk
24396,Medium Risk
24397,Medium Risk
24398,High Risk
24399,Medium Risk
24400,Low Risk
24401,High Risk
24402,Low Risk
24403,Low Risk
24404,Medium Risk
24405,Low Risk
24406,High Risk
24407,Medium Risk
24408,Low Risk
24409,Low Risk
24410,Medium Risk
24411,Low Risk
24412,Medium Risk
24413,Medium Risk
24414,Low Risk
24415,Low Risk
24416,Medium Risk
24417,Low Risk
24418,Low Risk
24419,Medium Risk
24420,Low Risk
24421,Low Risk
24422,Medium Risk
24423,Medium Risk
24424,Medium Risk
24425,Medium Risk
24426,Medium Risk
24427,Low Risk
24428,Low Risk
24429,Medium Risk
24430,Medium Risk
24431,Medium Risk
24432,Medium Risk
24433,Medium Risk
24434,Low Risk
24435,Low Risk
24436,Medium Risk
24437,Low Risk
24438,Medium Risk
24439,Low Risk
24440,Low Risk
24441,High Risk
24442,Medium Risk
24443,Medium Risk
24444,Low Risk
24445,Low Risk
24446,Medium Risk
24447,Low Risk
24448,Low Risk
24449,Medium Risk
24450,Medium Risk
24451,Low Risk
24452,Medium Risk
24453,Low Risk
24454,Medium Risk
24455,Medium Risk
24456,Medium Risk
24457,Medium Risk
24458,Medium Risk
24459,High Risk
24460,High Risk
24461,Low Risk
24462,Low Risk
24463,Low Risk
24464,Low Risk
24465,Low Risk
24466,Medium Risk
24467,Medium Risk
24468,Low Risk
24469,Medium Risk
24470,Low Risk
24471,Low Risk
24472,High Risk
24473,Low Risk
24474,Low Risk
24475,Low Risk
24476,Medium Risk
24477,Medium Risk
24478,Medium Risk
24479,Medium Risk
24480,Medium Risk
24481,Low Risk
24482,Medium Risk
24483,Medium Risk
24484,Medium Risk
24485,Low Risk
24486,Low Risk
24487,Low Risk
24488,Medium Risk
24489,Low Risk
24490,Low Risk
24491,Low Risk
24492,Low Risk
24493,Low Risk
24494,Medium Risk
24495,Medium Risk
24496,Medium Risk
24497,Low Risk
24498,Medium Risk
24499,Low Risk
24500,High Risk
24501,High Risk
24502,Medium Risk
24503,High Risk
24504,Low Risk
24505,High Risk
24506,Low Risk
24507,High Risk
24508,Low Risk
24509,Low Risk
24510,Medium Risk
24511,Medium Risk
24512,Low Risk
24513,Low Risk
24514,Low Risk
24515,Medium Risk
24516,Low Risk
24517,Low Risk
24518,Low Risk
24519,High Risk
24520,Low Risk
24521,Medium Risk
24522,Low Risk
24523,Low Risk
24524,Medium Risk
24525,Medium Risk
24526,Medium Risk
24527,Medium Risk
24528,High Risk
24529,Low Risk
24530,Low Risk
24531,Low Risk
24532,Medium Risk
24533,Low Risk
24534,Medium Risk
24535,Low Risk
24536,Medium Risk
24537,Medium Risk
24538,Medium Risk
24539,Low Risk
24540,Low Risk
24541,Low Risk
24542,Low Risk
24543,Low Risk
24544,Medium Risk
24545,Medium Risk
24546,Low Risk
24547,Low Risk
24548,Low Risk
24549,High Risk
24550,Low Risk
24551,Medium Risk
24552,Medium Risk
24553,High Risk
24554,Medium Risk
24555,Medium Risk
24556,Medium Risk
24557,Low Risk
24558,Low Risk
24559,High Risk
24560,Medium Risk
24561,Medium Risk
24562,Medium Risk
24563,Medium Risk
24564,Medium Risk
24565,Low Risk
24566,Medium Risk
24567,Low Risk
24568,Low Risk
24569,Medium Risk
24570,Medium Risk
24571,High Risk
24572,Low Risk
24573,Medium Risk
24574,Medium Risk
24575,Medium Risk
24576,Low Risk
24577,Low Risk
24578,Low Risk
24579,Medium Risk
24580,Low Risk
24581,Medium Risk
24582,Low Risk
24583,Medium Risk
24584,Medium Risk
24585,High Risk
24586,Low Risk
24587,Low Risk
24588,Low Risk
24589,High Risk
24590,Low Risk
24591,High Risk
24592,Low Risk
24593,Low Risk
24594,Low Risk
24595,Medium Risk
24596,Low Risk
24597,Medium Risk
24598,Low Risk
24599,High Risk
24600,Low Risk
24601,High Risk
24602,Medium Risk
24603,Low Risk
24604,Medium Risk
24605,Medium Risk
24606,Low Risk
24607,Low Risk
24608,Medium Risk
24609,Medium Risk
24610,Low Risk
24611,Low Risk
24612,Low Risk
24613,Medium Risk
24614,Low Risk
24615,Low Risk
24616,Medium Risk
24617,Low Risk
24618,High Risk
24619,Low Risk
24620,Medium Risk
24621,Low Risk
24622,Low Risk
24623,Low Risk
24624,Low Risk
24625,Low Risk
24626,Low Risk
24627,Medium Risk
24628,Medium Risk
24629,Low Risk
24630,Low Risk
24631,Low Risk
24632,Low Risk
24633,Low Risk
24634,Low Risk
24635,Medium Risk
24636,Medium Risk
24637,Medium Risk
24638,Low Risk
24639,Medium Risk
24640,Medium Risk
24641,Medium Risk
24642,Medium Risk
24643,Low Risk
24644,High Risk
24645,Low Risk
24646,Medium Risk
24647,Medium Risk
24648,Medium Risk
24649,Low Risk
24650,Low Risk
24651,Medium Risk
24652,Low Risk
24653,Medium Risk
24654,Low Risk
24655,Low Risk
24656,Low Risk
24657,High Risk
24658,Low Risk
24659,Low Risk
24660,Medium Risk
24661,Low Risk
24662,Medium Risk
24663,Low Risk
24664,Medium Risk
24665,High Risk
24666,High Risk
24667,Medium Risk
24668,Low Risk
24669,Low Risk
24670,Medium Risk
24671,Low Risk
24672,Low Risk
24673,Medium Risk
24674,Low Risk
24675,Medium Risk
24676,Medium Risk
24677,Medium Risk
24678,Medium Risk
24679,Low Risk
24680,Medium Risk
24681,Low Risk
24682,Low Risk
24683,Low Risk
24684,Low Risk
24685,Medium Risk
24686,Medium Risk
24687,Low Risk
24688,High Risk
24689,Low Risk
24690,Low Risk
24691,Medium Risk
24692,Medium Risk
24693,Medium Risk
24694,Low Risk
24695,Medium Risk
24696,Medium Risk
24697,Medium Risk
24698,Medium Risk
24699,Low Risk
24700,Low Risk
24701,Low Risk
24702,Medium Risk
24703,Low Risk
24704,Medium Risk
24705,Medium Risk
24706,Low Risk
24707,Medium Risk
24708,Low Risk
24709,Medium Risk
24710,Medium Risk
24711,Medium Risk
24712,Medium Risk
24713,Medium Risk
24714,Medium Risk
24715,High Risk
24716,Medium Risk
24717,Medium Risk
24718,Medium Risk
24719,Low Risk
24720,Medium Risk
24721,Low Risk
24722,Low Risk
24723,Medium Risk
24724,High Risk
24725,Medium Risk
24726,Low Risk
24727,Low Risk
24728,Medium Risk
24729,Medium Risk
24730,Medium Risk
24731,Medium Risk
24732,Low Risk
24733,Medium Risk
24734,Low Risk
24735,Low Risk
24736,Low Risk
24737,Low Risk
24738,Medium Risk
24739,Medium Risk
24740,Medium Risk
24741,Medium Risk
24742,Medium Risk
24743,Medium Risk
24744,Medium Risk
24745,Low Risk
24746,Medium Risk
24747,Medium Risk
24748,Medium Risk
24749,Medium Risk
24750,Medium Risk
24751,Medium Risk
24752,Low Risk
24753,High Risk
24754,Low Risk
24755,High Risk
24756,Low Risk
24757,Low Risk
24758,Low Risk
24759,Medium Risk
24760,Medium Risk
24761,Medium Risk
24762,Medium Risk
24763,Low Risk
24764,Low Risk
24765,Medium Risk
24766,High Risk
24767,Low Risk
24768,Medium Risk
24769,High Risk
24770,Medium Risk
24771,Low Risk
24772,High Risk
24773,High Risk
24774,Low Risk
24775,Medium Risk
24776,Medium Risk
24777,Medium Risk
24778,Medium Risk
24779,Low Risk
24780,Medium Risk
24781,Low Risk
24782,High Risk
24783,Low Risk
24784,Low Risk
24785,Medium Risk
24786,Low Risk
24787,Low Risk
24788,Medium Risk
24789,Low Risk
24790,Medium Risk
24791,Low Risk
24792,Medium Risk
24793,Low Risk
24794,Medium Risk
24795,Medium Risk
24796,Low Risk
24797,Medium Risk
24798,Medium Risk
24799,High Risk
24800,High Risk
24801,Medium Risk
24802,High Risk
24803,Low Risk
24804,Medium Risk
24805,Low Risk
24806,Low Risk
24807,Low Risk
24808,Medium Risk
24809,Medium Risk
24810,Low Risk
24811,Low Risk
24812,Medium Risk
24813,Low Risk
24814,Medium Risk
24815,Medium Risk
24816,Medium Risk
24817,Medium Risk
24818,Medium Risk
24819,Low Risk
24820,Low Risk
24821,Low Risk
24822,Low Risk
24823,Low Risk
24824,Low Risk
24825,Medium Risk
24826,Low Risk
24827,Medium Risk
24828,High Risk
24829,Low Risk
24830,Medium Risk
24831,Medium Risk
24832,Low Risk
24833,Medium Risk
24834,Low Risk
24835,Medium Risk
24836,Low Risk
24837,Medium Risk
24838,Low Risk
24839,Medium Risk
24840,Medium Risk
24841,Low Risk
24842,Medium Risk
24843,Low Risk
24844,Low Risk
24845,High Risk
24846,Low Risk
24847,Medium Risk
24848,Low Risk
24849,Low Risk
24850,Low Risk
24851,Medium Risk
24852,Medium Risk
24853,Medium Risk
24854,Low Risk
24855,Medium Risk
24856,Medium Risk
24857,Low Risk
24858,Medium Risk
24859,Medium Risk
24860,Low Risk
24861,Medium Risk
24862,Medium Risk
24863,Medium Risk
24864,Low Risk
24865,Medium Risk
24866,High Risk
24867,Medium Risk
24868,Low Risk
24869,Low Risk
24870,Medium Risk
24871,High Risk
24872,Medium Risk
24873,Low Risk
24874,High Risk
24875,Low Risk
24876,Medium Risk
24877,High Risk
24878,Medium Risk
24879,High Risk
24880,Low Risk
24881,Low Risk
24882,Medium Risk
24883,Low Risk
24884,Low Risk
24885,High Risk
24886,Low Risk
24887,Medium Risk
24888,Medium Risk
24889,Medium Risk
24890,High Risk
24891,High Risk
24892,Low Risk
24893,Medium Risk
24894,Low Risk
24895,Low Risk
24896,Low Risk
24897,Low Risk
24898,Medium Risk
24899,Low Risk
24900,Medium Risk
24901,Low Risk
24902,Medium Risk
24903,Low Risk
24904,Low Risk
24905,Medium Risk
24906,Low Risk
24907,High Risk
24908,Medium Risk
24909,Low Risk
24910,Low Risk
24911,Low Risk
24912,Low Risk
24913,Low Risk
24914,High Risk
24915,Low Risk
24916,Medium Risk
24917,Medium Risk
24918,Medium Risk
24919,Low Risk
24920,Medium Risk
24921,Low Risk
24922,Low Risk
24923,Low Risk
24924,Low Risk
24925,Medium Risk
24926,Medium Risk
24927,Medium Risk
24928,Medium Risk
24929,Low Risk
24930,Medium Risk
24931,Low Risk
24932,Medium Risk
24933,Low Risk
24934,High Risk
24935,Low Risk
24936,Low Risk
24937,Low Risk
24938,Medium Risk
24939,High Risk
24940,Low Risk
24941,High Risk
24942,Low Risk
24943,Medium Risk
24944,Medium Risk
24945,Low Risk
24946,Low Risk
24947,Low Risk
24948,Low Risk
24949,Medium Risk
24950,Medium Risk
24951,Medium Risk
24952,Low Risk
24953,Medium Risk
24954,Low Risk
24955,Low Risk
24956,Medium Risk
24957,Medium Risk
24958,Low Risk
24959,Medium Risk
24960,Medium Risk
24961,Low Risk
24962,Medium Risk
24963,Medium Risk
24964,Low Risk
24965,Low Risk
24966,Medium Risk
24967,High Risk
24968,Low Risk
24969,Medium Risk
24970,High Risk
24971,Medium Risk
24972,Low Risk
24973,Low Risk
24974,High Risk
24975,Medium Risk
24976,Low Risk
24977,Medium Risk
24978,Low Risk
24979,Low Risk
24980,Medium Risk
24981,Medium Risk
24982,Medium Risk
24983,Medium Risk
24984,Medium Risk
24985,Medium Risk
24986,Low Risk
24987,Medium Risk
24988,Low Risk
24989,High Risk
24990,Low Risk
24991,Medium Risk
24992,Medium Risk
24993,Medium Risk
24994,Medium Risk
24995,Medium Risk
24996,Medium Risk
24997,High Risk
24998,Medium Risk
24999,Medium Risk
25000,Medium Risk
25001,Low Risk
25002,Medium Risk
25003,Low Risk
25004,Low Risk
25005,Medium Risk
25006,Medium Risk
25007,High Risk
25008,Medium Risk
25009,High Risk
25010,Low Risk
25011,Medium Risk
25012,Low Risk
25013,Medium Risk
25014,Low Risk
25015,Medium Risk
25016,High Risk
25017,Medium Risk
25018,Medium Risk
25019,Low Risk
25020,Low Risk
25021,Low Risk
25022,Medium Risk
25023,Low Risk
25024,Low Risk
25025,High Risk
25026,Low Risk
25027,Medium Risk
25028,Medium Risk
25029,Low Risk
25030,Medium Risk
25031,Low Risk
25032,Medium Risk
25033,High Risk
25034,Medium Risk
25035,Medium Risk
25036,Medium Risk
25037,Low Risk
25038,Low Risk
25039,Low Risk
25040,Medium Risk
25041,Medium Risk
25042,Low Risk
25043,Medium Risk
25044,High Risk
25045,Medium Risk
25046,Medium Risk
25047,Low Risk
25048,Low Risk
25049,High Risk
25050,High Risk
25051,Low Risk
25052,Low Risk
25053,Medium Risk
25054,High Risk
25055,Medium Risk
25056,Medium Risk
25057,Low Risk
25058,Medium Risk
25059,Low Risk
25060,Medium Risk
25061,Low Risk
25062,Medium Risk
25063,Medium Risk
25064,Medium Risk
25065,Low Risk
25066,Medium Risk
25067,Medium Risk
25068,Low Risk
25069,Low Risk
25070,Medium Risk
25071,Medium Risk
25072,Medium Risk
25073,Medium Risk
25074,Medium Risk
25075,Medium Risk
25076,Low Risk
25077,Low Risk
25078,Low Risk
25079,Low Risk
25080,Low Risk
25081,Low Risk
25082,Low Risk
25083,Medium Risk
25084,Medium Risk
25085,High Risk
25086,Medium Risk
25087,Medium Risk
25088,Low Risk
25089,Low Risk
25090,Medium Risk
25091,Low Risk
25092,Medium Risk
25093,High Risk
25094,Low Risk
25095,Medium Risk
25096,Low Risk
25097,Medium Risk
25098,Low Risk
25099,Low Risk
25100,Medium Risk
25101,Low Risk
25102,Medium Risk
25103,High Risk
25104,Low Risk
25105,Medium Risk
25106,Low Risk
25107,Low Risk
25108,Medium Risk
25109,Medium Risk
25110,Medium Risk
25111,Low Risk
25112,Low Risk
25113,Medium Risk
25114,Medium Risk
25115,Medium Risk
25116,Medium Risk
25117,Low Risk
25118,Low Risk
25119,Low Risk
25120,Medium Risk
25121,Low Risk
25122,Medium Risk
25123,Medium Risk
25124,Medium Risk
25125,Low Risk
25126,Medium Risk
25127,Medium Risk
25128,Low Risk
25129,Medium Risk
25130,Medium Risk
25131,Low Risk
25132,Low Risk
25133,Medium Risk
25134,Low Risk
25135,Medium Risk
25136,Low Risk
