customer_id,risk_tier,risk_score,recommended_action,action_reason,action_priority,credit_limit_usd,expected_loss_usd,avg_utilization,on_time_months,max_delinquency,consecutive_delays,balance_volatility,default_next_month
2017,High Risk,0.92668587,Hardship outreach,Persistent delayed payments,High,645.1612903225806,597.8618516129033,0.322225,0,2,6,758.4515146006368,1
5085,High Risk,0.9264315,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4183.884193548387,0.9625452380952382,0,2,6,2449.7935967478293,1
16515,High Risk,0.926429,Priority collections review,Severe delinquency history,High,645.1612903225806,597.696129032258,0.9687666666666664,0,4,6,1870.3914741750368,1
29918,High Risk,0.92622787,Priority collections review,Severe delinquency history,High,967.741935483871,896.3495516129032,0.8283222222222223,4,3,2,12278.243500870418,1
8472,High Risk,0.9261647,Priority collections review,Severe delinquency history,High,967.741935483871,896.2884193548387,0.7945388888888889,4,3,1,3956.753892607761,1
6282,High Risk,0.9261157,Priority collections review,Severe delinquency history,High,967.741935483871,896.241,0.5135777777777778,3,4,3,12203.817692290666,1
23040,High Risk,0.92605734,Priority collections review,Severe delinquency history,High,7096.774193548387,6572.0198322580645,1.0709174242424242,0,8,6,8661.861195301311,1
1667,High Risk,0.92595,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2688.2419354838707,0.5713203703703703,0,2,6,1647.5192765690683,0
10129,High Risk,0.9258003,Hardship outreach,Persistent delayed payments,High,4193.548387096774,3882.3883548387093,0.5322666666666667,2,2,4,2115.0176989015167,1
7556,High Risk,0.9257231,Hardship outreach,Persistent delayed payments,High,9677.41935483871,8958.61064516129,0.5456961111111112,0,2,6,6568.014750795453,1
13084,High Risk,0.9255811,Priority collections review,Severe delinquency history,High,645.1612903225806,597.1490967741936,0.5595833333333334,2,3,4,776.1346962136577,1
3171,High Risk,0.9255192,Hardship outreach,Persistent delayed payments,High,645.1612903225806,597.1091612903225,0.5833166666666666,2,2,4,1305.3156961695763,1
23526,High Risk,0.9254895,Hardship outreach,Persistent delayed payments,High,645.1612903225806,597.0899999999999,0.857825,2,2,4,1059.356361192965,1
25103,High Risk,0.9254227,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1492.6172580645161,1.0029833333333331,2,2,4,737.9391347981666,1
6301,High Risk,0.925368,Hardship outreach,Persistent delayed payments,High,967.741935483871,895.5174193548387,0.298911111111111,0,2,6,1181.913646027774,0
2013,High Risk,0.9251852,Priority collections review,Severe delinquency history,High,645.1612903225806,596.8936774193548,0.9764333333333336,3,3,2,1660.967147979353,1
15407,High Risk,0.92502165,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1491.9704032258064,0.8620466666666665,2,2,4,1742.1151129206894,0
91,High Risk,0.9244846,Hardship outreach,Persistent delayed payments,High,6451.612903225806,5964.416774193548,0.7184724999999998,0,2,6,4158.173529327511,1
14696,High Risk,0.92442745,Hardship outreach,Persistent delayed payments,High,967.741935483871,894.6072096774194,0.97415,1,2,5,847.5604403226946,1
4858,High Risk,0.9243563,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1490.897258064516,0.9341533333333332,2,2,4,1399.4171167549248,1
22859,High Risk,0.9243494,Hardship outreach,Persistent delayed payments,High,967.741935483871,894.5316774193549,1.192977777777778,3,2,3,4215.174713658577,1
20267,High Risk,0.9242918,Hardship outreach,Persistent delayed payments,High,645.1612903225806,596.3172903225806,0.554925,2,2,4,1543.0671728735597,1
17960,High Risk,0.9242369,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2385.127483870968,0.8673812499999999,0,2,6,3297.2714022354908,1
19961,High Risk,0.9241985,Hardship outreach,Persistent delayed payments,High,645.1612903225806,596.2570967741935,0.0799416666666666,3,2,3,1763.608960814916,1
24257,High Risk,0.92413384,Hardship outreach,Persistent delayed payments,High,9032.258064516129,8347.015329032258,0.4024369047619047,0,2,6,3573.006670392132,0
19050,High Risk,0.924108,Priority collections review,Severe delinquency history,High,3225.806451612903,2980.993548387097,1.0160966666666666,0,4,6,2354.756010007548,1
29170,High Risk,0.9240851,Priority collections review,Severe delinquency history,High,645.1612903225806,596.183935483871,0.4797333333333333,2,3,4,762.4868960622646,1
24316,High Risk,0.9240091,Priority collections review,Severe delinquency history,High,645.1612903225806,596.1349032258064,0.8007,2,3,4,625.5576712022641,1
27112,High Risk,0.92382926,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2086.066070967742,0.1826071428571428,0,2,6,1377.9673073044949,1
26151,High Risk,0.9237564,Priority collections review,Severe delinquency history,High,1612.9032258064515,1489.9296774193547,0.93469,0,3,6,1775.3080577747628,1
13451,High Risk,0.9237223,Priority collections review,Severe delinquency history,High,1290.3225806451612,1191.899741935484,0.3851125,2,3,3,1128.7234825235098,0
12593,High Risk,0.92369896,Priority collections review,Severe delinquency history,High,2258.064516129032,2085.77184516129,0.6811119047619049,2,3,4,24740.239218056617,1
6726,High Risk,0.92363733,Hardship outreach,Persistent delayed payments,High,6451.612903225806,5958.950516129032,0.0246016666666666,3,2,3,1422.6168376153385,1
26565,High Risk,0.92359143,Priority collections review,Severe delinquency history,High,6451.612903225806,5958.6543870967735,0.8184741666666667,0,3,6,3624.9875264153206,0
15571,High Risk,0.9235533,Hardship outreach,Persistent delayed payments,High,4193.548387096774,3872.965451612903,0.4974076923076923,0,2,6,2929.989419776119,0
14037,High Risk,0.9234266,Priority collections review,Severe delinquency history,High,645.1612903225806,595.7590967741935,0.2071833333333333,3,3,3,5648.423378843575,1
4660,High Risk,0.92327255,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2978.2985483870966,0.47163,0,2,6,2057.853055978488,1
196,High Risk,0.92324495,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1489.1047580645159,0.7625299999999999,0,2,6,1406.5517765087782,1
25163,High Risk,0.92315227,Priority collections review,Severe delinquency history,High,4193.548387096774,3871.2837129032255,0.07525,2,3,4,727.9815244908349,1
11296,High Risk,0.9231485,Priority collections review,Severe delinquency history,High,4193.548387096774,3871.267903225806,0.0772858974358974,3,3,3,728.9261736737587,1
8887,High Risk,0.92303973,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2084.2832612903226,0.5768642857142857,3,2,3,1435.0033797869603,1
4883,High Risk,0.9230197,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1488.7414516129031,0.9472666666666668,0,2,6,2816.193151519737,1
19352,High Risk,0.9229347,Priority collections review,Severe delinquency history,High,3870.967741935484,3572.6504516129035,0.5140333333333333,0,3,6,2217.069597464184,1
21411,High Risk,0.92266953,Hardship outreach,Persistent delayed payments,High,967.741935483871,892.9059967741936,0.6411333333333332,1,2,5,2212.68027514144,0
7400,High Risk,0.92265004,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1190.516180645161,0.7074750000000001,1,2,5,1154.4494791891068,1
4609,High Risk,0.92264223,Hardship outreach,Persistent delayed payments,High,5161.290322580645,4762.024412903225,0.493340625,0,2,6,2723.399842109124,0
3674,High Risk,0.9225684,Hardship outreach,Persistent delayed payments,High,645.1612903225806,595.2054193548387,0.843875,1,2,5,1260.6429708684375,1
9329,High Risk,0.9225594,Priority collections review,Severe delinquency history,High,2258.064516129032,2083.19864516129,0.3245476190476191,3,3,2,1153.766989762953,1
4861,High Risk,0.92249495,Hardship outreach,Persistent delayed payments,High,6774.193548387097,6249.159338709677,0.4367,0,2,6,2817.036740974459,1
3157,High Risk,0.92236084,Priority collections review,Severe delinquency history,High,2258.064516129032,2082.7502838709675,0.4439142857142857,1,3,5,812.4602144105273,1
25887,High Risk,0.922349,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1190.1277419354838,0.3379916666666666,0,2,6,4906.549242254343,1
14099,High Risk,0.92229027,Credit line review,Utilization above approved limit,High,645.1612903225806,595.0259806451612,1.1407833333333333,4,2,2,6625.242536440962,1
2097,High Risk,0.92229015,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2380.103612903226,1.2335625,3,2,3,3626.2869715454126,1
1102,High Risk,0.92224455,Hardship outreach,Persistent delayed payments,High,967.741935483871,892.4947258064517,0.89215,3,2,3,1402.0996754867324,1
10125,High Risk,0.9222355,Hardship outreach,Persistent delayed payments,High,645.1612903225806,594.9906451612903,0.42445,0,2,6,1133.2394274821186,0
3959,High Risk,0.92222184,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1487.454580645161,0.7717366666666666,2,2,4,2120.157957951876,1
8564,High Risk,0.9221973,Hardship outreach,Persistent delayed payments,High,645.1612903225806,594.966,0.1706166666666666,3,2,3,5288.488694009534,1
7923,High Risk,0.92219627,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1487.4133387096774,1.1418366666666666,3,2,3,3189.871684984628,1
16595,High Risk,0.92217183,Priority collections review,Severe delinquency history,High,322.5806451612903,297.4747838709677,0.54215,2,3,3,3928.8539677621006,1
4932,High Risk,0.922147,Hardship outreach,Persistent delayed payments,High,967.741935483871,892.4003225806453,0.5848055555555556,0,2,6,1031.8655758705524,1
2458,High Risk,0.9221297,Hardship outreach,Persistent delayed payments,High,967.741935483871,892.3835806451614,0.3347944444444444,1,2,5,1159.659849553595,0
5151,High Risk,0.92212695,Hardship outreach,Persistent delayed payments,High,645.1612903225806,594.9206129032258,0.3353916666666667,3,2,3,871.7551070493746,1
4543,High Risk,0.92208,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2974.4516129032254,0.8288450000000002,0,2,6,2151.199363146057,0
21801,High Risk,0.92205113,Priority collections review,Severe delinquency history,High,1612.9032258064515,1487.1792419354838,0.8715166666666666,0,3,6,1577.2676902373505,1
16915,High Risk,0.92203796,Priority collections review,Severe delinquency history,High,645.1612903225806,594.8632,0.6017083333333334,0,3,6,1112.8704177336492,1
19070,High Risk,0.9219866,Hardship outreach,Persistent delayed payments,High,967.741935483871,892.2450967741936,0.923622222222222,0,2,6,1448.023572552141,1
1084,High Risk,0.921868,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1486.8838709677418,0.9805466666666668,0,2,6,1351.227540670581,1
3767,High Risk,0.9217532,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2973.397419354839,0.4978733333333333,0,2,6,2086.7011924726226,1
7057,High Risk,0.9216763,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2973.1493548387093,0.496875,1,2,5,1582.859027203623,1
502,High Risk,0.9216707,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2675.818161290322,0.3013703703703703,0,2,6,3655.5608963149098,0
26555,High Risk,0.9216089,Hardship outreach,Persistent delayed payments,High,645.1612903225806,594.5863870967742,0.4979166666666667,2,2,4,1294.3289638521833,0
29788,High Risk,0.92136693,Credit line review,Utilization above approved limit,High,1612.9032258064515,1486.075693548387,1.017623333333333,3,2,2,775.5703492699206,0
21741,High Risk,0.92127806,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1485.9323548387097,0.8661466666666667,2,2,4,2833.161179083652,1
28151,High Risk,0.9211238,Priority collections review,Severe delinquency history,High,645.1612903225806,594.2734193548387,1.03605,0,5,6,1998.2412266791011,1
17909,High Risk,0.9210958,Hardship outreach,Persistent delayed payments,High,4193.548387096774,3862.6598064516124,0.5485397435897436,2,2,4,1576.976780636502,1
22011,High Risk,0.92104185,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2971.1027419354837,0.7341366666666667,1,2,5,1906.0096187235436,1
12931,High Risk,0.9210154,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1485.5087096774193,0.65051,2,2,4,1795.17227585544,1
29301,High Risk,0.92079943,Hardship outreach,Persistent delayed payments,High,6451.612903225806,5940.641483870967,0.7558366666666666,0,2,6,5559.7889408381925,1
21640,High Risk,0.9206717,Priority collections review,Severe delinquency history,High,1612.9032258064515,1484.9543548387096,0.2115266666666666,2,3,4,1214.1414524949992,1
21018,High Risk,0.9206256,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1484.8799999999999,0.96794,3,2,3,1474.659689555526,1
29557,High Risk,0.9206174,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2375.7868387096773,1.03125625,0,2,6,11491.00585240474,1
18914,High Risk,0.9205534,Priority collections review,Severe delinquency history,High,1612.9032258064515,1484.7635483870965,0.94247,0,3,6,1249.8999559964789,1
21309,High Risk,0.9205274,Credit line review,Utilization above approved limit,High,645.1612903225806,593.8886451612902,1.5021916666666666,5,2,1,31248.95540920795,1
16093,High Risk,0.9204596,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1187.6898064516129,0.6702208333333334,1,2,5,1115.6410563737186,1
29717,High Risk,0.92016876,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1484.1431612903225,0.61277,3,2,3,11518.61038059713,1
12589,High Risk,0.92005044,Hardship outreach,Persistent delayed payments,High,967.741935483871,890.3713935483871,1.1066166666666668,2,2,4,1461.0219368647413,1
12925,High Risk,0.9198309,Priority collections review,Severe delinquency history,High,967.741935483871,890.158935483871,0.9804777777777778,3,4,3,3267.543582978912,1
20447,High Risk,0.91971344,Priority collections review,Severe delinquency history,High,2903.2258064516127,2670.135793548387,0.2731314814814815,0,3,6,725.4144792232001,1
17904,High Risk,0.9197057,Priority collections review,Severe delinquency history,High,1612.9032258064515,1483.3962903225804,0.008,0,4,6,0.0,0
25286,High Risk,0.91963065,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4153.170677419354,0.8827404761904764,0,2,6,3574.5196973393035,1
3482,High Risk,0.9194837,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1186.4305806451612,0.5407291666666666,3,2,3,1465.172401687483,1
8191,High Risk,0.919405,Hardship outreach,Persistent delayed payments,High,6129.032258064516,5635.062903225807,0.8375587719298245,0,2,6,7752.628158674106,1
7068,High Risk,0.9193298,Priority collections review,Severe delinquency history,High,2903.2258064516127,2669.022,0.014074074074074,0,3,6,806.01902376226,0
15498,High Risk,0.9192729,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4448.094677419354,0.3695344444444444,0,2,6,2096.3952315025585,1
12094,High Risk,0.91921246,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2075.6410387096776,0.3919571428571429,0,2,6,769.7628206142462,0
3510,High Risk,0.919145,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1482.4919354838707,0.89018,2,2,4,2060.675811475449,1
17513,High Risk,0.91913253,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1185.977458064516,0.6353916666666667,0,2,6,1018.8887410638448,1
19810,High Risk,0.91896677,Hardship outreach,Persistent delayed payments,High,967.741935483871,889.3226806451613,0.4799833333333332,2,2,4,1219.0801040128576,0
9306,High Risk,0.9188646,Priority collections review,Severe delinquency history,High,4516.129032258064,4149.711096774194,0.7650880952380953,1,3,5,1896.8111837150968,1
18640,High Risk,0.91876245,Priority collections review,Severe delinquency history,High,2258.064516129032,2074.6248870967743,0.5387809523809524,2,4,4,3792.4196849329146,1
9707,High Risk,0.9187443,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2963.6912903225802,0.4635633333333333,1,2,5,1935.3169938453664,1
18072,High Risk,0.9186079,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1777.9507741935486,0.8466722222222223,0,2,6,1947.445266667761,1
20149,High Risk,0.9186026,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1481.6170967741934,1.00673,2,2,4,1189.3954346641826,1
11818,High Risk,0.91854745,Hardship outreach,Persistent delayed payments,High,967.741935483871,888.9168870967742,0.815111111111111,0,2,6,12067.31933225713,0
18758,High Risk,0.9184174,Hardship outreach,Persistent delayed payments,High,5161.290322580645,4740.218838709678,0.945625,1,2,5,4224.471233184101,0
2464,High Risk,0.91827124,Priority collections review,Severe delinquency history,High,645.1612903225806,592.4330580645161,0.9641166666666666,0,3,6,494.4656374983672,1
19053,High Risk,0.91821384,Priority collections review,Severe delinquency history,High,645.1612903225806,592.3960258064516,0.9045333333333332,0,4,6,2235.220138301073,1
9167,High Risk,0.9182029,Priority collections review,Severe delinquency history,High,967.741935483871,888.5834516129033,0.7583333333333334,0,4,6,2007.3281744647536,1
18919,High Risk,0.9180367,Hardship outreach,Persistent delayed payments,High,6129.032258064516,5626.676548387097,0.8641535087719298,0,2,6,6071.543178358091,1
17932,High Risk,0.9180105,Credit line review,Utilization above approved limit,High,7419.354838709677,6811.04564516129,1.0356434782608697,3,2,2,9433.698383984936,1
1787,High Risk,0.91796625,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1184.4725806451613,0.6157625000000001,2,2,4,1884.6716159586,1
18911,High Risk,0.91791004,Priority collections review,Severe delinquency history,High,3548.3870967741937,3257.100141935484,0.005,0,4,6,122.47448713915892,1
20429,High Risk,0.9176112,Priority collections review,Severe delinquency history,High,645.1612903225806,592.0072258064515,0.4216166666666667,4,4,2,2281.004223289967,1
405,High Risk,0.9175922,Hardship outreach,Persistent delayed payments,High,5161.290322580645,4735.959741935483,1.0154322916666665,0,2,6,5778.73696984615,1
7960,High Risk,0.9175813,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1479.9698387096773,0.66859,0,2,6,1665.4919693592042,0
9538,High Risk,0.9175571,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1183.9446451612903,0.8705124999999999,1,2,5,3375.8637265150383,1
20130,High Risk,0.91755277,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4143.786703225806,0.9863892857142856,3,2,3,3136.2142624508297,1
14346,High Risk,0.91754097,Hardship outreach,Persistent delayed payments,High,967.741935483871,887.9428741935484,0.9312166666666664,2,2,4,1401.992403688408,1
11682,High Risk,0.9173761,Priority collections review,Severe delinquency history,High,3225.806451612903,2959.277741935484,0.9454783333333332,0,3,6,4005.218516718741,1
9288,High Risk,0.91736645,Priority collections review,Severe delinquency history,High,2580.6451612903224,2367.397290322581,0.565925,3,3,3,41062.01427597044,1
4791,High Risk,0.9173071,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4438.582741935485,0.1553433333333333,3,2,3,32453.939364890663,1
19712,High Risk,0.91720265,Priority collections review,Severe delinquency history,High,7096.774193548387,6509.180096774194,0.0232333333333333,1,3,5,700.3840851037855,1
13501,High Risk,0.91716284,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4142.025729032258,0.3338809523809523,0,2,6,1656.455090446664,1
15923,High Risk,0.9170164,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2366.4939354838707,0.7514041666666667,2,2,4,33075.7891193342,1
26948,High Risk,0.91697574,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2366.3890064516127,0.7379333333333333,2,2,4,1276.4387437972364,1
24724,High Risk,0.91683704,Hardship outreach,Persistent delayed payments,High,967.741935483871,887.2616516129033,0.6591333333333333,2,2,4,2671.7725951135885,1
28941,High Risk,0.91676813,Hardship outreach,Persistent delayed payments,High,645.1612903225806,591.4633096774194,0.5493666666666667,2,2,4,1156.776671041851,0
3951,High Risk,0.9167406,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3548.6732903225807,0.901552777777778,2,2,3,21614.558784917783,0
12279,High Risk,0.91654813,Hardship outreach,Persistent delayed payments,High,645.1612903225806,591.3213741935484,0.4707583333333333,2,2,4,1081.741450933016,1
23386,High Risk,0.9165215,Priority collections review,Severe delinquency history,High,9677.41935483871,8869.562903225808,0.0203994444444444,1,3,5,1643.12086185608,1
9585,High Risk,0.9164851,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2956.4035483870966,0.3111916666666667,2,2,4,696.5705755102397,1
12084,High Risk,0.91647816,Priority collections review,Severe delinquency history,High,967.741935483871,886.9143483870968,0.1929111111111111,3,3,3,5219.407731406569,1
23896,High Risk,0.9164537,Hardship outreach,Persistent delayed payments,High,4193.548387096774,3843.1929354838708,0.7170423076923078,0,2,6,3665.096874572349,1
1289,High Risk,0.91640335,Priority collections review,Severe delinquency history,High,645.1612903225806,591.2279677419355,0.6359083333333333,0,3,6,6763.281730540778,1
3025,High Risk,0.91636974,Credit line review,Utilization above approved limit,High,3225.806451612903,2956.031419354839,1.1685816666666666,4,2,1,12294.538322631992,1
17056,High Risk,0.9163687,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1478.0140322580644,0.8652966666666666,0,2,6,2533.8365706309214,0
51,High Risk,0.91628903,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2069.0397451612903,0.5452666666666667,1,2,5,1306.3378838059723,1
28171,High Risk,0.91628706,Priority collections review,Severe delinquency history,High,1612.9032258064515,1477.8823548387097,0.4838066666666666,0,3,6,874.3492818471727,1
4148,High Risk,0.916174,Priority collections review,Severe delinquency history,High,645.1612903225806,591.08,0.5713083333333334,2,3,4,800.1820834451786,1
6646,High Risk,0.91611016,Hardship outreach,Persistent delayed payments,High,967.741935483871,886.5582193548387,0.9972722222222222,0,2,6,1274.6780639309152,1
14393,High Risk,0.9160357,Priority collections review,Severe delinquency history,High,2580.6451612903224,2363.9630967741937,0.1091375,1,3,5,497.4905024219056,1
27827,High Risk,0.9159538,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2659.220709677419,0.995412962962963,2,2,4,1818.653503740244,1
20710,High Risk,0.91587687,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2068.1090612903226,0.794947619047619,0,2,6,2115.845898610451,1
3786,High Risk,0.9158458,Priority collections review,Severe delinquency history,High,2580.6451612903224,2363.4730322580644,0.8551083333333335,0,7,6,22272.81314667428,1
12345,High Risk,0.9156795,Priority collections review,Severe delinquency history,High,967.741935483871,886.1414516129032,0.61515,1,3,5,390.0449974041457,1
17897,High Risk,0.9156578,Priority collections review,Severe delinquency history,High,1290.3225806451612,1181.493935483871,1.1224999999999998,3,3,3,12673.584828295428,1
9195,High Risk,0.91563374,Priority collections review,Severe delinquency history,High,14838.709677419354,13586.823238709676,0.0054239130434782,0,5,6,0.0,1
4264,High Risk,0.915626,Hardship outreach,Persistent delayed payments,High,967.741935483871,886.0896774193549,0.1791833333333333,2,2,4,2987.1015884967824,1
21393,High Risk,0.9155297,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4429.982419354839,0.1711277777777777,0,2,6,1776.8177640564793,1
28016,High Risk,0.9155238,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4429.953870967742,0.02596,2,2,4,1700.0134117118018,1
8985,High Risk,0.91547525,Priority collections review,Severe delinquency history,High,967.741935483871,885.9437903225806,0.0617833333333333,4,3,1,1653.78423622914,1
5659,High Risk,0.9154301,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1476.5001612903225,0.7988833333333334,2,2,4,20275.510444047188,1
12067,High Risk,0.91523236,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2066.653716129032,0.8040261904761904,0,2,6,2128.829294862945,1
10708,High Risk,0.91511005,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2361.574322580645,0.2687520833333333,3,2,3,2120.325203044728,1
15868,High Risk,0.9149692,Hardship outreach,Persistent delayed payments,High,3548.3870967741937,3246.6649032258065,1.1275272727272725,1,2,5,6570.1964963005485,1
11044,High Risk,0.91480947,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3541.197948387097,0.9649638888888888,1,2,5,3577.9614121265568,1
15854,High Risk,0.91466457,Priority collections review,Severe delinquency history,High,1935.483870967742,1770.318522580645,0.996813888888889,0,4,6,3698.0086758506486,1
25154,High Risk,0.9145709,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1475.1143548387095,0.4503233333333333,0,2,6,1287.9132605368527,1
3003,High Risk,0.91451126,Priority collections review,Severe delinquency history,High,967.741935483871,885.0108967741936,0.1160166666666666,2,4,4,3816.254800193509,1
13292,High Risk,0.9140657,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1474.299516129032,0.9377433333333332,0,2,6,1031.9665530755667,1
4016,High Risk,0.9140467,Priority collections review,Severe delinquency history,High,3225.806451612903,2948.5377419354836,0.8823883333333332,0,5,6,2294.8577661081017,1
27049,High Risk,0.9139328,Hardship outreach,Persistent delayed payments,High,4193.548387096774,3832.621419354838,0.4569871794871794,0,2,6,2693.813257571257,0
9677,High Risk,0.9138314,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1768.705935483871,0.8307555555555554,0,2,6,1704.455768468829,0
14511,High Risk,0.9138073,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1473.8827419354836,0.17337,2,2,3,498.4290320597307,0
22108,High Risk,0.91378516,Hardship outreach,Persistent delayed payments,High,7741.935483870968,7074.4657548387095,0.8364548611111111,1,2,5,11358.567276143003,1
22465,High Risk,0.9137756,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1473.8316129032257,0.39802,1,2,5,1727.0096699208143,1
11343,High Risk,0.9137533,Priority collections review,Severe delinquency history,High,645.1612903225806,589.5182580645161,0.9214333333333332,0,3,6,773.7600834022563,1
9085,High Risk,0.91371727,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1473.7375322580644,0.96084,0,2,6,1683.5615818852602,1
20095,High Risk,0.9135898,Priority collections review,Severe delinquency history,High,2580.6451612903224,2357.6510967741933,0.6251145833333334,2,3,4,1616.609713773447,1
14570,High Risk,0.91351926,Hardship outreach,Persistent delayed payments,High,645.1612903225806,589.367264516129,0.3268333333333333,2,2,4,2575.096865491989,1
5236,High Risk,0.91349804,Priority collections review,Severe delinquency history,High,645.1612903225806,589.3535741935484,0.4819416666666666,2,3,4,9331.227280838608,1
21892,High Risk,0.91342306,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2062.5681999999997,0.7716380952380953,0,2,6,1868.239991721264,1
13301,High Risk,0.9132963,Priority collections review,Severe delinquency history,High,3225.806451612903,2946.117096774193,0.4284983333333333,0,3,6,21006.21252312436,1
29310,High Risk,0.91328233,Priority collections review,Severe delinquency history,High,4516.129032258064,4124.50084516129,0.9897880952380952,3,3,3,4423.997453284378,1
26561,High Risk,0.91321844,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1472.9329677419353,0.6897066666666666,1,2,5,1486.9027764674686,0
12936,High Risk,0.9128427,Credit line review,Utilization above approved limit,High,6451.612903225806,5889.307741935483,1.0534358333333331,5,2,1,46270.094136133615,1
3248,High Risk,0.9128261,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3533.520387096774,0.9505597222222224,2,2,4,1700.9099231489793,1
25838,High Risk,0.91278476,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1766.6801806451613,0.8452694444444444,2,2,4,21071.253692333223,1
11555,High Risk,0.91275555,Priority collections review,Severe delinquency history,High,4838.709677419355,4416.5591129032255,1.0340522222222224,0,8,6,4621.360164136385,1
20690,High Risk,0.9126504,Priority collections review,Severe delinquency history,High,967.741935483871,883.210064516129,0.8659166666666667,3,3,3,812.1119996650708,1
5724,High Risk,0.912582,Priority collections review,Severe delinquency history,High,2580.6451612903224,2355.050322580645,0.5182416666666667,3,3,2,4671.868691077123,0
25044,High Risk,0.9125708,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4415.665161290323,0.9366877777777778,1,2,5,5468.310650161224,1
7377,High Risk,0.9124929,Hardship outreach,Persistent delayed payments,High,4193.548387096774,3826.5831290322576,0.7331089743589745,3,2,3,25335.4057115071,0
3908,High Risk,0.91245466,Hardship outreach,Persistent delayed payments,High,967.741935483871,883.0206387096774,0.2730722222222222,3,2,3,5312.204906314012,1
9685,High Risk,0.91241693,Hardship outreach,Persistent delayed payments,High,9032.258064516129,8241.185174193548,0.5972488095238095,3,2,3,3061.3593494829493,1
16975,High Risk,0.9121976,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1765.543741935484,0.6947027777777777,2,2,4,919.8255088149418,1
17694,High Risk,0.9121706,Hardship outreach,Persistent delayed payments,High,645.1612903225806,588.4971612903225,0.4791749999999999,2,2,4,1043.0339879409491,0
